league,season,team,player,nation,pos,age,born,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks
GER-Bundesliga,2425,Bochum,Moritz Broschinski,GER,"FW,MF",23.0,2000.0,15.4,,,,,,,28,,,,,,,,
GER-Bundesliga,2425,Bochum,Moritz-Broni Kwarteng,GHA,MF,26.0,1998.0,1.9,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Bochum,Myron Boadu,NED,FW,23.0,2001.0,11.6,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Bochum,Patrick Drewes,GER,GK,31.0,1993.0,21.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Bochum,Philipp Hofmann,GER,FW,31.0,1993.0,25.3,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Bochum,Samuel Bamba,GER,FW,20.0,2004.0,0.3,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Bochum,Tim Oermann,GER,DF,20.0,2003.0,24.6,,,,,,,14,,,,,,,,
GER-Bundesliga,2425,Bochum,Timo Horn,GER,GK,31.0,1993.0,13.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Bochum,Tom Krauß,GER,MF,23.0,2001.0,12.0,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Dortmund,Alexander Meyer,GER,GK,33.0,1991.0,2.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Dortmund,Almugera Kabar,GER,DF,18.0,2006.0,1.5,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Dortmund,Ayman Azhil,MAR,MF,23.0,2001.0,0.3,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Dortmund,Carney Chukwuemeka,AUT,MF,20.0,2003.0,2.8,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Dortmund,Cole Campbell,USA,FW,18.0,2006.0,0.2,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Dortmund,Daniel Svensson,SWE,"MF,DF",22.0,2002.0,8.7,,,,,,,36,,,,,,,,
GER-Bundesliga,2425,Dortmund,Donyell Malen,NED,MF,25.0,1999.0,6.8,,,,,,,13,,,,,,,,
GER-Bundesliga,2425,Dortmund,Emre Can,GER,"DF,MF",30.0,1994.0,23.4,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Dortmund,Felix Nmecha,GER,MF,23.0,2000.0,16.8,,,,,,,6,,,,,,,,
GER-Bundesliga,2425,Dortmund,Gio Reyna,USA,MF,21.0,2002.0,3.9,,,,,,,15,,,,,,,,
GER-Bundesliga,2425,Dortmund,Gregor Kobel,SUI,GK,26.0,1997.0,32.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Dortmund,Jamie Gittens,ENG,MF,19.0,2004.0,19.7,,,,,,,49,,,,,,,,
GER-Bundesliga,2425,Dortmund,Julian Brandt,GER,MF,28.0,1996.0,25.6,,,,,,,68,,,,,,,,
GER-Bundesliga,2425,Dortmund,Julian Ryerson,NOR,"DF,MF",26.0,1997.0,25.1,,,,,,,111,,,,,,,,
GER-Bundesliga,2425,Dortmund,Julien Duranville,BEL,MF,18.0,2006.0,3.1,,,,,,,13,,,,,,,,
GER-Bundesliga,2425,Dortmund,Karim Adeyemi,GER,"MF,FW",22.0,2002.0,15.9,,,,,,,27,,,,,,,,
GER-Bundesliga,2425,Dortmund,Kjell-Arik Wätjen,GER,MF,18.0,2006.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Dortmund,Marcel Sabitzer,AUT,MF,30.0,1994.0,18.0,,,,,,,23,,,,,,,,
GER-Bundesliga,2425,Dortmund,Maximilian Beier,GER,"MF,FW",21.0,2002.0,17.7,,,,,,,18,,,,,,,,
GER-Bundesliga,2425,Dortmund,Nico Schlotterbeck,GER,DF,24.0,1999.0,22.0,,,,,,,14,,,,,,,,
GER-Bundesliga,2425,Dortmund,Niklas Süle,GER,DF,28.0,1995.0,11.7,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Dortmund,Pascal Groß,GER,"MF,DF",33.0,1991.0,25.9,,,,,,,178,,,,,,,,
GER-Bundesliga,2425,Dortmund,Ramy Bensebaini,ALG,DF,29.0,1995.0,22.5,,,,,,,35,,,,,,,,
GER-Bundesliga,2425,Dortmund,Salih Özcan,TUR,MF,26.0,1998.0,4.3,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Dortmund,Serhou Guirassy,GUI,FW,28.0,1996.0,28.9,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Dortmund,Waldemar Anton,GER,DF,28.0,1996.0,21.7,,,,,,,23,,,,,,,,
GER-Bundesliga,2425,Dortmund,Yan Couto,BRA,"DF,MF",22.0,2002.0,9.9,,,,,,,53,,,,,,,,
GER-Bundesliga,2425,Dortmund,Yannik Lührs,GER,DF,20.0,2003.0,1.4,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Ansgar Knauff,GER,MF,22.0,2002.0,17.7,,,,,,,32,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Arthur Theate,BEL,DF,24.0,2000.0,30.0,,,,,,,26,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Aurèle Amenda,SUI,DF,21.0,2003.0,1.1,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Can Uzun,TUR,MF,18.0,2005.0,7.5,,,,,,,17,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Ellyes Skhiri,TUN,MF,29.0,1995.0,24.8,,,,,,,3,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Elye Wahi,CIV,FW,21.0,2003.0,2.2,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Fares Chaïbi,ALG,MF,21.0,2002.0,11.3,,,,,,,72,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Hugo Ekitike,FRA,FW,22.0,2002.0,28.5,,,,,,,17,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Hugo Larsson,SWE,MF,20.0,2004.0,26.6,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Igor Matanović,CRO,FW,21.0,2003.0,3.5,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Jean Mattéo Bahoya,FRA,MF,19.0,2005.0,10.2,,,,,,,31,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Junior Dina Ebimbe,CMR,MF,23.0,2000.0,3.3,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Kauã Santos,BRA,GK,21.0,2003.0,8.5,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Kevin Trapp,GER,GK,34.0,1990.0,25.5,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Mahmoud Dahoud,GER,MF,28.0,1996.0,4.0,,,,,,,4,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Mario Götze,GER,MF,32.0,1992.0,17.1,,,,,,,39,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Michy Batshuayi,BEL,FW,30.0,1993.0,3.3,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Nathaniel Brown,GER,"MF,DF",21.0,2003.0,21.6,,,,,,,93,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Niels Nkounkou,FRA,"MF,DF",23.0,2000.0,4.2,,,,,,,23,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Nnamdi Collins,GER,"DF,MF",20.0,2004.0,16.5,,,,,,,17,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Omar Marmoush,EGY,"FW,MF",25.0,1999.0,16.1,,,,,,,78,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Oscar Højlund,DEN,MF,19.0,2005.0,8.0,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Rasmus Kristensen,DEN,"DF,MF",27.0,1997.0,27.9,,,,,,,60,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Robin Koch,GER,DF,28.0,1996.0,28.7,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Timothy Chandler,USA,"DF,MF",34.0,1990.0,0.3,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Frankfurt,Tuta,BRA,"DF,MF",25.0,1999.0,25.3,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Freiburg,Christian Günter,GER,DF,31.0,1993.0,25.7,,,,,,,123,,,,,,,,
GER-Bundesliga,2425,Freiburg,Eren Dinkçi,GER,MF,22.0,2001.0,13.3,,,,,,,16,,,,,,,,
GER-Bundesliga,2425,Freiburg,Florent Muslija,KVX,"FW,MF",26.0,1998.0,1.9,,,,,,,14,,,,,,,,
GER-Bundesliga,2425,Freiburg,Florian Müller,GER,GK,26.0,1997.0,8.4,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Freiburg,Ifechukwu Ogbus,SUI,DF,18.0,2005.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Freiburg,Jan-Niklas Beste,GER,"DF,MF",25.0,1999.0,2.4,,,,,,,20,,,,,,,,
GER-Bundesliga,2425,Freiburg,Johan Manzambi,SUI,MF,18.0,2005.0,3.7,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Freiburg,Jordy Makengo,FRA,DF,22.0,2001.0,8.3,,,,,,,25,,,,,,,,
GER-Bundesliga,2425,Freiburg,Junior Adamu,AUT,FW,23.0,2001.0,17.2,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Freiburg,Kiliann Sildillia,FRA,DF,22.0,2002.0,8.9,,,,,,,19,,,,,,,,
GER-Bundesliga,2425,Freiburg,Lucas Höler,GER,"FW,MF",30.0,1994.0,20.7,,,,,,,14,,,,,,,,
GER-Bundesliga,2425,Freiburg,Lukas Kübler,GER,DF,31.0,1992.0,20.5,,,,,,,30,,,,,,,,
GER-Bundesliga,2425,Freiburg,Matthias Ginter,GER,DF,30.0,1994.0,28.5,,,,,,,12,,,,,,,,
GER-Bundesliga,2425,Freiburg,Max Rosenfelder,GER,DF,21.0,2003.0,13.9,,,,,,,9,,,,,,,,
GER-Bundesliga,2425,Freiburg,Maximilian Eggestein,GER,MF,27.0,1996.0,31.6,,,,,,,9,,,,,,,,
GER-Bundesliga,2425,Freiburg,Maximilian Philipp,GER,"FW,MF",30.0,1994.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Freiburg,Merlin Röhl,GER,MF,22.0,2002.0,10.7,,,,,,,12,,,,,,,,
GER-Bundesliga,2425,Freiburg,Michael Gregoritsch,AUT,FW,30.0,1994.0,7.1,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Freiburg,Nicolas Höfler,GER,MF,34.0,1990.0,8.8,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Freiburg,Noah Atubolu,GER,GK,22.0,2002.0,25.6,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Freiburg,Noah Weißhaupt,GER,"FW,MF",22.0,2001.0,0.9,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Freiburg,Patrick Osterhage,GER,MF,24.0,2000.0,25.2,,,,,,,21,,,,,,,,
GER-Bundesliga,2425,Freiburg,Philipp Lienhart,AUT,DF,28.0,1996.0,30.8,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Freiburg,Ritsu Doan,JPN,MF,26.0,1998.0,31.8,,,,,,,80,,,,,,,,
GER-Bundesliga,2425,Freiburg,Roland Sallai,HUN,"DF,FW",27.0,1997.0,0.5,,,,,,,4,,,,,,,,
GER-Bundesliga,2425,Freiburg,Vincenzo Grifo,ITA,MF,31.0,1993.0,27.0,,,,,,,157,,,,,,,,
GER-Bundesliga,2425,Gladbach,Alassane Pléa,FRA,MF,31.0,1993.0,21.1,,,,,,,44,,,,,,,,
GER-Bundesliga,2425,Gladbach,Fabio Chiarodia,ITA,DF,19.0,2005.0,4.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Florian Neuhaus,GER,MF,27.0,1997.0,4.2,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Gladbach,Franck Honorat,FRA,MF,27.0,1996.0,16.0,,,,,,,123,,,,,,,,
GER-Bundesliga,2425,Gladbach,Grant Ranos,ARM,FW,21.0,2003.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Joe Scally,USA,DF,21.0,2002.0,28.6,,,,,,,49,,,,,,,,
GER-Bundesliga,2425,Gladbach,Jonas Omlin,SUI,GK,30.0,1994.0,10.9,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Julian Weigl,GER,MF,28.0,1995.0,32.0,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Gladbach,Kevin Stöger,AUT,MF,30.0,1993.0,17.2,,,,,,,114,,,,,,,,
GER-Bundesliga,2425,Gladbach,Ko Itakura,JPN,DF,27.0,1997.0,31.0,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Gladbach,Luca Netz,GER,DF,21.0,2003.0,10.8,,,,,,,16,,,,,,,,
GER-Bundesliga,2425,Gladbach,Lukas Ullrich,GER,DF,20.0,2004.0,21.1,,,,,,,47,,,,,,,,
GER-Bundesliga,2425,Gladbach,Marvin Friedrich,GER,DF,28.0,1995.0,11.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Moritz Nicolas,GER,GK,26.0,1997.0,18.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Nathan N'Goumou,CMR,MF,24.0,2000.0,9.2,,,,,,,21,,,,,,,,
GER-Bundesliga,2425,Gladbach,Nico Elvedi,SUI,DF,27.0,1996.0,23.7,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Gladbach,Noah Pesch,CRO,FW,19.0,2005.0,0.1,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Philipp Sander,GER,MF,26.0,1998.0,15.6,,,,,,,22,,,,,,,,
GER-Bundesliga,2425,Gladbach,Robin Hack,GER,MF,25.0,1998.0,24.1,,,,,,,61,,,,,,,,
GER-Bundesliga,2425,Gladbach,Rocco Reitz,GER,MF,22.0,2002.0,20.3,,,,,,,23,,,,,,,,
GER-Bundesliga,2425,Gladbach,Shiō Fukuda,JPN,FW,20.0,2004.0,0.7,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Gladbach,Stefan Lainer,AUT,DF,31.0,1992.0,8.4,,,,,,,29,,,,,,,,
GER-Bundesliga,2425,Gladbach,Tiago Cardoso,LUX,GK,18.0,2006.0,4.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Tim Kleindienst,GER,FW,28.0,1995.0,30.4,,,,,,,15,,,,,,,,
GER-Bundesliga,2425,Gladbach,Tobias Sippel,GER,GK,36.0,1988.0,0.7,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Gladbach,Tomáš Čvančara,CZE,"MF,FW",23.0,2000.0,9.2,,,,,,,15,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Adrian Beck,GER,"MF,FW",27.0,1997.0,17.8,,,,,,,31,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Benedikt Gimber,GER,DF,27.0,1997.0,29.7,,,,,,,3,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Budu Zivzivadze,GEO,FW,30.0,1994.0,10.6,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Denis Thomalla,GER,"FW,MF",31.0,1992.0,0.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Frank Feller,GER,GK,20.0,2004.0,1.3,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Frans Krätzig,GER,"MF,DF",21.0,2003.0,13.5,,,,,,,38,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Jan Schöppner,GER,MF,25.0,1999.0,29.8,,,,,,,12,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Jonas Föhrenbach,GER,"DF,MF",28.0,1996.0,20.4,,,,,,,58,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Julian Niehues,GER,MF,23.0,2001.0,1.7,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Kevin Müller,GER,GK,33.0,1991.0,32.7,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Lennard Maloney,USA,"MF,DF",24.0,1999.0,8.4,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Luca Kerber,GER,MF,22.0,2002.0,8.7,,,,,,,3,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Léo Scienza,BRA,"MF,FW",25.0,1998.0,12.8,,,,,,,81,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Marnon Busch,GER,"DF,MF",29.0,1994.0,15.5,,,,,,,50,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Marvin Pieringer,GER,FW,24.0,1999.0,24.5,,,,,,,11,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Mathias Honsak,AUT,"MF,FW",27.0,1996.0,13.1,,,,,,,47,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Maximilian Breunig,GER,FW,23.0,2000.0,3.9,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Mikkel Kaufmann,DEN,"FW,MF",23.0,2001.0,4.1,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Niklas Dorsch,GER,MF,26.0,1998.0,14.8,,,,,,,36,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Norman Theuerkauf,GER,"DF,MF",37.0,1987.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Omar Traoré,GER,"DF,MF",26.0,1998.0,29.1,,,,,,,107,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Patrick Mainka,GER,DF,29.0,1994.0,34.0,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Paul Wanner,AUT,"MF,FW",18.0,2005.0,19.7,,,,,,,54,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Sirlord Conteh,GER,"MF,FW",28.0,1996.0,9.9,,,,,,,21,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Stefan Schimmer,GER,FW,30.0,1994.0,2.7,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Thomas Keller,GER,"MF,DF",24.0,1999.0,1.6,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Heidenheim,Tim Siersleben,GER,DF,24.0,2000.0,13.1,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Adam Hložek,CZE,"FW,MF",22.0,2002.0,20.8,,,,,,,20,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Alexander Prass,AUT,"MF,DF",23.0,2001.0,17.4,,,,,,,55,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Andrej Kramarić,CRO,MF,33.0,1991.0,30.7,,,,,,,116,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Anton Stach,GER,"MF,DF",25.0,1998.0,28.7,,,,,,,23,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Arthur Chaves,BRA,DF,23.0,2001.0,24.3,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Bazoumana Touré,CIV,"MF,FW",18.0,2006.0,6.8,,,,,,,25,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,David Jurásek,CZE,"DF,MF",23.0,2000.0,6.9,,,,,,,55,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,David Mokwa,FRA,FW,20.0,2004.0,0.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Dennis Geiger,GER,MF,26.0,1998.0,8.2,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Diadie Samassékou,MLI,MF,28.0,1996.0,3.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Erencan Yardimci,TUR,FW,22.0,2002.0,3.5,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Finn Ole Becker,GER,MF,24.0,2000.0,7.4,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Florian Grillitsch,AUT,"MF,DF",28.0,1995.0,6.7,,,,,,,5,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Florian Micheler,AUT,MF,19.0,2005.0,0.4,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Gift Orban,NGA,FW,22.0,2002.0,7.6,,,,,,,6,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Grischa Prömel,GER,MF,29.0,1995.0,1.9,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Hannes Behrens,GER,DF,19.0,2005.0,0.3,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Haris Tabaković,BIH,FW,30.0,1994.0,9.1,,,,,,,4,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",30.0,1994.0,0.1,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Jacob Bruun Larsen,DEN,"MF,FW",25.0,1998.0,4.4,,,,,,,19,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Kevin Akpoguma,NGA,DF,29.0,1995.0,24.7,,,,,,,12,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Leo Østigård,NOR,DF,24.0,1999.0,10.3,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Luca Philipp,GER,GK,23.0,2000.0,6.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Marius Bülter,GER,"MF,FW",31.0,1993.0,19.2,,,,,,,86,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Max Moerstedt,GER,"FW,MF",18.0,2006.0,5.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Mergim Berisha,GER,FW,26.0,1998.0,3.7,,,,,,,3,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Oliver Baumann,GER,GK,34.0,1990.0,28.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Paul Hennrich,GER,MF,19.0,2005.0,0.1,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",32.0,1992.0,17.5,,,,,,,73,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Robin Hranáč,CZE,DF,24.0,2000.0,2.4,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Stanley N'Soki,FRA,DF,25.0,1999.0,14.5,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Tim Drexler,GER,DF,19.0,2005.0,4.0,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Tom Bischof,GER,MF,19.0,2005.0,28.4,,,,,,,145,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Umut Tohumcu,GER,MF,19.0,2004.0,4.2,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Hoffenheim,Valentin Gendrey,FRA,"DF,MF",24.0,2000.0,15.7,,,,,,,51,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Alexander Bernhardsson,SWE,"FW,MF",25.0,1998.0,14.0,,,,,,,34,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Andu Kelati,GER,MF,21.0,2002.0,3.2,,,,,,,6,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Armin Gigovic,BIH,MF,22.0,2002.0,21.1,,,,,,,14,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Benedikt Pichler,AUT,FW,27.0,1997.0,8.7,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Carl Johansson,SWE,DF,30.0,1994.0,6.3,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,David Zec,SVN,DF,24.0,2000.0,17.1,,,,,,,1,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Dominik Javorček,SVK,"MF,DF",21.0,2002.0,4.3,,,,,,,21,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Finn Porath,GER,MF,27.0,1997.0,21.9,,,,,,,84,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Ivan Nekić,CRO,DF,23.0,2000.0,0.8,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Jann-Fiete Arp,GER,FW,24.0,2000.0,7.9,,,,,,,24,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,John Tolkin,USA,"MF,DF",22.0,2002.0,8.2,,,,,,,37,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Lasse Rosenboom,GER,MF,22.0,2002.0,19.3,,,,,,,18,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Lewis Holtby,GER,MF,33.0,1990.0,13.8,,,,,,,46,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Magnus Knudsen,NOR,MF,23.0,2001.0,20.6,,,,,,,7,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Marco Komenda,CRO,DF,27.0,1996.0,14.5,,,,,,,15,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Marko Ivezić,SRB,DF,22.0,2001.0,18.4,,,,,,,2,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Marvin Schulz,GER,"DF,MF",29.0,1995.0,3.4,,,,,,,12,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Max Geschwill,GER,DF,23.0,2001.0,14.2,,,,,,,10,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Nicolai Remberg,GER,MF,24.0,2000.0,26.9,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Patrick Erras,GER,DF,29.0,1995.0,9.2,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Phil Harres,GER,FW,22.0,2002.0,17.2,,,,,,,6,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Shuto Machino,JPN,"FW,MF",24.0,1999.0,21.7,,,,,,,33,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Steven Skrzybski,GER,"FW,MF",31.0,1992.0,14.7,,,,,,,30,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Thomas Dähne,GER,GK,30.0,1994.0,9.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Timo Becker,GER,"DF,MF",27.0,1997.0,27.2,,,,,,,22,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Timon Weiner,GER,GK,25.0,1999.0,25.0,,,,,,,0,,,,,,,,
GER-Bundesliga,2425,Holstein Kiel,Tymoteusz Puchacz,POL,MF,25.0,1999.0,4.4,,,,,,,38,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Aleix García,ESP,MF,27.0,1997.0,16.2,,,,,,,93,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Amine Adli,MAR,"MF,FW",24.0,2000.0,8.5,,,,,,,33,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Arthur,BRA,"MF,DF",21.0,2003.0,8.4,,,,,,,16,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Edmond Tapsoba,BFA,DF,25.0,1999.0,27.9,,,,,,,8,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Emi Buendía,ARG,MF,27.0,1996.0,2.9,,,,,,,3,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Exequiel Palacios,ARG,MF,25.0,1998.0,12.8,,,,,,,4,,,,,,,,
GER-Bundesliga,2425,Leverkusen,Florian Wirtz,GER,MF,21.0,2003.0,26.1,,,,,,,102,,,,,,,,
