date,match_id,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute,outcome
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Côte d'Ivoire,Ecuador,Nicolas Pépé,0.19166845083237,0.0,9.9,55.1,block,,fast_break,left-foot,35,blocked
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Côte d'Ivoire,Ecuador,Seko Fofana,0.047198511660099,0.0,23.2,50.5,miss,,open_play,right-foot,33,missed
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,John Yeboah,0.079058453440666,0.0,17.5,53.4,miss,,open_play,left-foot,30,missed
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,Alan Minda,0.33636173605919,0.0,8.8,38.5,post,,open_play,right-foot,30,post
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,Alan Minda,0.033914837986231,0.0,23.4,44.4,miss,,open_play,right-foot,24,missed
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,John Yeboah,0.025165397673845,0.0,18.2,63.8,post,,open_play,left-foot,23,post
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Côte d'Ivoire,Ecuador,Elye Wahi,0.24446097016335,0.2689146399498,6.7,59.1,save,,open_play,right-foot,18,saved
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Côte d'Ivoire,Ecuador,Seko Fofana,0.12971349060535,0.0,20.9,54.6,block,,open_play,right-foot,16,blocked
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,John Yeboah,0.032414309680462,0.0,19.7,69.7,miss,,open_play,left-foot,14,missed
2026-06-14,15186904,,Côte d'Ivoire v Ecuador,Ecuador,Côte d'Ivoire,Moisés Caicedo,0.018784087151289,0.0,20.9,64.6,miss,,open_play,right-foot,2,missed
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Yasin Ayari,0.014675469137728,0.19652524590492,21.4,68.6,goal,regular,open_play,right-foot,90,goal
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Elias Achouri,0.013685022480786,0.018281335011125,27.5,31.5,save,,set_piece,right-foot,90,saved
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Lucas Bergvall,0.094726249575615,0.0,10.5,43.0,block,,open_play,right-foot,90,blocked
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Alexander Isak,0.13632722198963,0.20739847421646,14.3,37.5,save,,fast_break,right-foot,88,saved
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Mattias Svanberg,0.085916742682457,0.70420324802399,11.0,54.4,goal,regular,set_piece,right-foot,84,goal
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Alexander Isak,0.14112210273743,0.0,13.0,43.5,block,,fast_break,right-foot,68,blocked
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Viktor Gyökeres,0.082957103848457,0.0,9.5,64.4,miss,,open_play,right-foot,66,missed
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Viktor Gyökeres,0.35848322510719,0.58192354440689,11.6,61.4,goal,regular,open_play,right-foot,59,goal
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Montassar Talbi,0.15251137316227,0.0,6.7,49.9,miss,,corner,head,56,missed
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Viktor Gyökeres,0.031023506075144,0.0,20.8,67.3,block,,open_play,right-foot,53,blocked
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Hannibal Mejbri,0.027546226978302,0.0,32.0,49.0,miss,,free_kick,right-foot,52,missed
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Omar Rekik,0.031839497387409,0.32905527949333,8.2,59.9,goal,regular,set_piece,head,43,goal
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Victor Lindelöf,0.13604509830475,0.0,6.4,48.5,miss,,corner,head,33,missed
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Rani Khedira,0.021465823054314,0.0,24.4,50.5,block,,open_play,right-foot,31,blocked
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Alexander Isak,0.042288329452276,0.22996976971626,17.6,30.4,goal,regular,fast_break,right-foot,30,goal
2026-06-15,15186951,,Sweden v Tunisia,Tunisia,Sweden,Elias Saad,0.030061913654208,0.0,24.0,59.3,miss,,open_play,right-foot,18,missed
2026-06-15,15186951,,Sweden v Tunisia,Sweden,Tunisia,Yasin Ayari,0.053725704550743,0.19662664830685,24.4,43.1,goal,regular,open_play,right-foot,7,goal
