season,competition,date,team,player,xg,x,y,situation,body_part,outcome,minute,source
2425,La Liga,2024-09-25 19:00:00,Barcelona,Raphinha,0.4043972492218017,92.30000305175781,52.09999847412109,Open Play,,missed,81,understat
2425,La Liga,2024-09-25 19:00:00,Barcelona,Robert Lewandowski,0.0815580487251281,86.0,55.50000000000001,Open Play,Right Foot,blocked,4,understat
2425,La Liga,2024-09-25 19:00:00,Barcelona,Robert Lewandowski,0.618407130241394,96.0999984741211,48.200000762939446,Open Play,Right Foot,goal,18,understat
2425,La Liga,2024-09-25 19:00:00,Barcelona,Robert Lewandowski,0.0898808687925338,91.6999969482422,65.4000015258789,Open Play,Left Foot,saved,32,understat
2425,La Liga,2024-09-25 19:00:00,Barcelona,Robert Lewandowski,0.053520705550909,80.4000015258789,51.0,Open Play,Right Foot,blocked,67,understat
2425,La Liga,2024-09-25 19:00:00,Barcelona,Álex Balde,0.0384039841592311,76.9000015258789,54.50000000000001,Open Play,Left Foot,blocked,20,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Bertug Yildirim,0.0775785595178604,88.4000015258789,34.4000015258789,Open Play,Right Foot,blocked,88,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Borja Mayoral,0.2740881443023681,87.80000305175781,48.29999923706055,Open Play,Right Foot,missed,93,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Carles Pérez,0.4398387670516968,93.0,49.5,Open Play,,saved,7,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Carles Pérez,0.0713128000497818,89.9000015258789,34.200000762939446,Open Play,Right Foot,blocked,11,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Juan Iglesias,0.0092378426343202,48.200000762939446,73.80000305175781,Open Play,Right Foot,missed,21,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Luis Milla,0.0148359611630439,73.19999694824219,69.5999984741211,Open Play,Right Foot,blocked,10,understat
2425,La Liga,2024-09-25 19:00:00,Getafe,Omar Alderete,0.0429587699472904,88.30000305175781,53.79999923706055,From Corner,,missed,86,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Eric Garcia,0.0391711443662643,86.0999984741211,49.9000015258789,From Corner,,saved,43,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Ferrán Torres,0.0874828770756721,89.9000015258789,33.900001525878906,Open Play,Right Foot,saved,65,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Ferrán Torres,0.2353534549474716,94.59999847412108,58.70000076293945,From Corner,,post,95,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Jules Koundé,0.0529595203697681,87.9000015258789,44.5,Open Play,,saved,46,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Lamine Yamal,0.020485745742917,79.80000305175781,21.79999923706054,From Corner,Left Foot,blocked,80,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Lamine Yamal,0.0396330170333385,79.80000305175781,39.70000076293945,Open Play,Left Foot,goal,88,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Lamine Yamal,0.0314985439181327,77.9000015258789,40.599998474121094,From Corner,Left Foot,blocked,90,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Marc Casadó,0.0126110315322875,71.30000305175781,62.29999923706055,Open Play,Right Foot,missed,86,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Pau Victor,0.0198858398944139,78.0,70.19999694824219,Open Play,Right Foot,goal,52,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Raphinha,0.0238091982901096,84.19999694824219,25.79999923706054,Open Play,Left Foot,missed,96,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Robert Lewandowski,0.0706240013241767,78.0999984741211,67.80000305175781,Direct Freekick,Right Foot,missed,51,understat
2425,La Liga,2024-09-28 19:00:00,Barcelona,Robert Lewandowski,0.118299126625061,91.4000015258789,48.5,Open Play,Right Foot,saved,52,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Abel Bretones,0.0386169329285621,76.4000015258789,48.0,Open Play,Left Foot,goal,84,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Ante Budimir,0.4489103555679321,93.1999969482422,52.400001525878906,Open Play,,goal,17,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Ante Budimir,0.1075535342097282,86.69999694824219,47.29999923706054,Open Play,Left Foot,missed,62,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Ante Budimir,0.7432776093482971,88.5,50.0,,Left Foot,goal,71,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Bryan Zaragoza,0.8410021662712097,92.30000305175781,58.70000076293945,Open Play,Right Foot,goal,27,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Jesús Areso,0.0444806851446628,84.4000015258789,31.600000381469727,Open Play,Right Foot,missed,14,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Juan Cruz,0.0587539002299308,89.9000015258789,72.0,Open Play,Left Foot,missed,59,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Pablo Ibáñez,0.050652552396059,90.5,40.4000015258789,Open Play,,missed,21,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Pablo Ibáñez,0.0261295326054096,87.5,23.70000076293945,Open Play,Right Foot,missed,44,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Raul García,0.1334033757448196,91.0,38.79999923706054,Open Play,Right Foot,saved,82,understat
2425,La Liga,2024-09-28 19:00:00,Osasuna,Rubén García,0.0078875534236431,61.5,30.899999618530273,Open Play,Left Foot,blocked,25,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Abdelkabir Abqar,0.1069496423006057,91.9000015258789,47.599998474121094,From Corner,,blocked,39,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Ander Guevara,0.0368802435696125,78.9000015258789,56.99999999999999,Open Play,Left Foot,blocked,46,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Antonio Blanco,0.0135856634005904,86.0999984741211,45.20000076293945,From Corner,,missed,36,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Antonio Blanco,0.0588319487869739,81.0,51.59999847412109,Open Play,Right Foot,missed,67,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Antonio Martínez,0.0299448259174823,86.80000305175781,26.5,Open Play,Right Foot,missed,22,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Antonio Martínez,0.0795398652553558,89.0,56.79999923706055,From Corner,Right Foot,blocked,49,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Carlos Vicente,0.0418339557945728,85.0999984741211,34.9000015258789,Open Play,Right Foot,missed,74,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Kike García,0.3157688975334167,87.4000015258789,44.79999923706054,Open Play,Right Foot,saved,77,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Manuel Sánchez,0.0514783151447773,84.4000015258789,58.5,From Corner,Left Foot,missed,36,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Stoichkov,0.0512109324336051,80.5999984741211,49.0,Open Play,Left Foot,blocked,47,understat
2425,La Liga,2024-10-06 14:15:00,Alaves,Tomás Conechny,0.0088045261800289,75.30000305175781,75.5999984741211,Open Play,Left Foot,saved,70,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Anssumane Fati,0.1032779738306999,87.4000015258789,55.099998474121094,Open Play,Right Foot,saved,73,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Anssumane Fati,0.1250892877578735,87.0999984741211,42.099998474121094,Open Play,Right Foot,saved,74,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Eric Garcia,0.0167867634445428,88.80000305175781,44.70000076293945,From Corner,,blocked,52,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Lamine Yamal,0.060543805360794,89.4000015258789,27.0,Open Play,Left Foot,blocked,48,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Pedri,0.0798494294285774,80.80000305175781,51.900001525878906,Open Play,Left Foot,saved,38,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Raphinha,0.329270452260971,85.5999984741211,54.79999923706055,Open Play,Right Foot,saved,23,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Raphinha,0.0366779267787933,76.5,46.0,Open Play,Left Foot,blocked,73,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Raphinha,0.0301010273396968,68.69999694824219,70.5,Direct Freekick,Left Foot,blocked,81,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.4770280718803406,93.90000152587892,51.0,Set Piece,,goal,6,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.7049187421798706,93.8000030517578,49.70000076293945,Open Play,Right Foot,goal,21,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.0952156707644462,92.0,65.19999694824219,Open Play,Right Foot,saved,23,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.2952169477939605,90.0,37.70000076293945,Open Play,Right Foot,goal,31,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.1277651339769363,86.4000015258789,55.70000076293945,Open Play,Right Foot,saved,74,understat
2425,La Liga,2024-10-06 14:15:00,Barcelona,Robert Lewandowski,0.0157194230705499,73.69999694824219,49.9000015258789,Open Play,Right Foot,blocked,79,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Anssumane Fati,0.0857184901833534,85.4000015258789,42.4000015258789,Open Play,Right Foot,missed,16,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Anssumane Fati,0.3757958710193634,92.6999969482422,46.20000076293945,Open Play,,saved,71,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.0187023244798183,74.9000015258789,40.29999923706054,Open Play,Left Foot,missed,4,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.3865382671356201,89.30000305175781,53.200000762939446,Open Play,Left Foot,missed,35,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.2782838046550751,88.0,38.0,Open Play,Left Foot,missed,45,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.0271725617349147,80.4000015258789,62.4000015258789,From Corner,Left Foot,saved,46,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.1361780166625976,87.0,35.79999923706055,Open Play,Left Foot,blocked,50,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Lamine Yamal,0.1004175916314125,87.30000305175781,65.30000305175781,Open Play,Left Foot,missed,74,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Marc Casadó,0.0367372334003448,76.5,54.400001525878906,Open Play,Left Foot,blocked,41,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Pablo Torre,0.1033305674791336,88.9000015258789,42.9000015258789,Open Play,Right Foot,goal,81,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Pablo Torre,0.0341471955180168,78.5,85.5999984741211,Direct Freekick,Right Foot,goal,87,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Pau Victor,0.4491171538829803,92.09999847412108,47.700000762939446,Open Play,Right Foot,saved,85,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Pedri,0.0956672802567482,80.9000015258789,47.4000015258789,Open Play,Right Foot,goal,27,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Raphinha,0.0265822187066078,80.69999694824219,63.70000076293946,From Corner,Left Foot,missed,38,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Raphinha,0.097223937511444,85.0,39.0,Open Play,Left Foot,missed,49,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Robert Lewandowski,0.7432776093482971,88.5,50.0,,Right Foot,goal,23,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Robert Lewandowski,0.6310033798217773,89.9000015258789,51.5,Open Play,Left Foot,saved,35,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Robert Lewandowski,0.5247745513916016,92.59999847412108,47.9000015258789,From Corner,Right Foot,goal,38,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Robert Lewandowski,0.036552645266056,81.19999694824219,45.29999923706054,Open Play,Right Foot,blocked,60,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Álex Balde,0.0555624552071094,83.4000015258789,68.5,Open Play,Right Foot,blocked,60,understat
2425,La Liga,2024-10-20 19:00:00,Barcelona,Álex Balde,0.1023866161704063,92.30000305175781,65.5999984741211,Open Play,Left Foot,missed,85,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Dodi Lukebakio,0.0750088393688201,84.30000305175781,37.20000076293945,Open Play,Left Foot,missed,8,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Dodi Lukebakio,0.0429930053651332,80.5,40.5,Open Play,Left Foot,blocked,18,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Isaac Romero,0.0707277581095695,93.40000152587892,67.9000015258789,Set Piece,Left Foot,blocked,47,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Isaac Romero,0.0660103932023048,94.90000152587892,68.30000305175781,Open Play,Left Foot,blocked,53,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Lucien Agoume,0.0580198876559734,90.9000015258789,42.70000076293945,From Corner,Right Foot,missed,62,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Stanis Idumbo Muzambo,0.2500867545604706,90.09999847412108,56.49999999999999,Open Play,Right Foot,goal,86,understat
2425,La Liga,2024-10-20 19:00:00,Sevilla,Suso,0.0368052758276462,79.69999694824219,44.20000076293945,Open Play,Left Foot,blocked,62,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Dani Olmo,0.0368157103657722,80.9000015258789,37.4000015258789,From Corner,Right Foot,missed,88,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Fermín López,0.0256648771464824,75.4000015258789,53.0,Open Play,Right Foot,blocked,42,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Iñigo Martínez,0.0206209924072027,91.80000305175781,41.5,From Corner,,missed,28,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Lamine Yamal,0.2455168813467025,84.4000015258789,48.4000015258789,Open Play,Left Foot,saved,12,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Lamine Yamal,0.021195650100708,77.80000305175781,35.79999923706055,Open Play,Left Foot,missed,36,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Lamine Yamal,0.0108285155147314,58.299999237060554,22.29999923706054,Open Play,Left Foot,saved,50,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Lamine Yamal,0.0984910279512405,90.0,35.200000762939446,Open Play,Right Foot,goal,76,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Pedri,0.0164497066289186,74.9000015258789,67.69999694824219,Open Play,Right Foot,saved,27,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Raphinha,0.0456744879484176,80.5999984741211,50.70000076293945,Open Play,Left Foot,missed,20,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Raphinha,0.0082690259441733,61.5,92.59999847412108,Open Play,Left Foot,missed,54,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Raphinha,0.4310062229633331,88.0999984741211,45.09999847412109,Open Play,Right Foot,goal,83,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Robert Lewandowski,0.3272037208080292,81.69999694824219,46.700000762939446,Open Play,Right Foot,goal,53,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Robert Lewandowski,0.3550093173980713,91.4000015258789,53.200000762939446,Open Play,,goal,55,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Robert Lewandowski,0.4902399480342865,90.30000305175781,46.0,Open Play,Right Foot,post,65,understat
2425,La Liga,2024-10-26 19:00:00,Barcelona,Robert Lewandowski,0.3826700747013092,92.6999969482422,40.099998474121094,Open Play,Right Foot,missed,68,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Eder Militão,0.0081562856212258,43.20000076293945,24.79999923706054,Open Play,Right Foot,missed,76,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Federico Valverde,0.017331613227725,73.80000305175781,55.00000000000001,Open Play,Right Foot,saved,83,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Jude Bellingham,0.4312012791633606,92.4000015258789,53.0,Set Piece,Right Foot,missed,69,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Kylian Mbappe-Lottin,0.0382683388888835,79.5999984741211,69.5,From Corner,Right Foot,saved,60,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Kylian Mbappe-Lottin,0.2900232672691345,86.0999984741211,61.0,Open Play,Right Foot,saved,63,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Kylian Mbappe-Lottin,0.2709662914276123,86.0999984741211,40.9000015258789,Open Play,Right Foot,saved,70,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Luka Modric,0.0114837381988763,76.0,60.0,Open Play,Right Foot,missed,63,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Vinícius Júnior,0.3043843507766723,90.80000305175781,63.0,Open Play,Right Foot,missed,21,understat
2425,La Liga,2024-10-26 19:00:00,Real Madrid,Vinícius Júnior,0.0351092815399169,86.4000015258789,72.0999984741211,Open Play,Right Foot,blocked,51,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Anssumane Fati,0.0667094737291336,91.80000305175781,28.799999237060547,Open Play,Right Foot,blocked,90,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Dani Olmo,0.5726586580276489,94.90000152587892,49.29999923706055,Open Play,,missed,7,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Dani Olmo,0.0346313528716564,78.0999984741211,48.9000015258789,Open Play,Right Foot,saved,9,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Dani Olmo,0.4504460394382477,92.0,43.09999847412109,Open Play,Right Foot,goal,11,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Dani Olmo,0.0809013918042182,81.0999984741211,48.4000015258789,Open Play,Right Foot,goal,30,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Fermín López,0.0166787914931774,71.5999984741211,56.400001525878906,Open Play,Right Foot,saved,77,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Hector Fort,0.0643517673015594,87.30000305175781,56.00000000000001,From Corner,Right Foot,blocked,64,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Lamine Yamal,0.0279776398092508,80.5999984741211,31.5,Open Play,Left Foot,saved,8,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Lamine Yamal,0.0430963225662708,82.5,42.70000076293945,From Corner,Left Foot,missed,49,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Lamine Yamal,0.0506728030741214,82.0999984741211,32.09999847412109,Open Play,Left Foot,saved,67,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Lamine Yamal,0.0969323515892028,88.0,38.5,Open Play,Left Foot,missed,83,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Raphinha,0.3085829019546509,87.0999984741211,49.9000015258789,Open Play,Left Foot,goal,22,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Robert Lewandowski,0.0902435854077339,78.69999694824219,59.70000076293945,Open Play,Right Foot,saved,37,understat
2425,La Liga,2024-11-03 15:15:00,Barcelona,Robert Lewandowski,0.0400958657264709,75.4000015258789,47.4000015258789,Open Play,Right Foot,saved,63,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Javi Puado,0.0284440107643604,84.69999694824219,45.400001525878906,Open Play,Right Foot,missed,17,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Javi Puado,0.0703567042946815,89.0,47.4000015258789,Open Play,Right Foot,missed,41,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Javi Puado,0.1158942580223083,91.80000305175781,62.4000015258789,Open Play,Left Foot,saved,59,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Javi Puado,0.2922390103340149,95.90000152587892,38.70000076293945,Open Play,Right Foot,goal,62,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Jofre Carreras,0.0406996384263038,87.69999694824219,35.200000762939446,Open Play,Left Foot,saved,86,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Rafael Bauza,0.0118920831009745,78.0999984741211,74.0,Open Play,Right Foot,blocked,37,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Tejero,0.0791655629873275,76.0999984741211,43.4000015258789,Direct Freekick,Right Foot,missed,52,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Walid Cheddira,0.0648330152034759,94.90000152587892,39.900001525878906,Open Play,Left Foot,blocked,71,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Álvaro Aguado,0.0569959506392478,86.69999694824219,38.900001525878906,Open Play,Right Foot,blocked,17,understat
2425,La Liga,2024-11-03 15:15:00,Espanyol,Álvaro Aguado,0.0268382746726274,77.19999694824219,57.29999923706055,Open Play,Right Foot,blocked,38,understat
2425,La Liga,2024-11-10 20:00:00,Barcelona,Dani Olmo,0.0600155964493751,84.80000305175781,64.0999984741211,Open Play,Right Foot,blocked,58,understat
2425,La Liga,2024-11-10 20:00:00,Barcelona,Dani Olmo,0.0184096116572618,75.19999694824219,73.19999694824219,From Corner,Right Foot,missed,80,understat
