league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Lamine Yamal,4,2024,27028,2024-09-15 14:15:00,591472,148,11527,,,0.4145822823047638,0.9019999694824219,0.5729999923706055,29,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Lamine Yamal,4,2024,27028,2024-09-15 14:15:00,591474,148,11527,674513,Robert Lewandowski,0.06522310525178909,0.8440000152587891,0.4540000152587891,36,Left Foot,Set Piece,Goal
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Lamine Yamal,4,2024,27028,2024-09-15 14:15:00,591481,148,11527,674504,Jules Koundé,0.10191893577575684,0.8469999694824218,0.36,57,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Lamine Yamal,4,2024,27028,2024-09-15 14:15:00,591488,148,11527,674517,Hector Fort,0.04193320870399475,0.8069999694824219,0.33299999237060546,71,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Marc Casadó,4,2024,27028,2024-09-15 14:15:00,591482,148,11151,,,0.016037043184041977,0.735999984741211,0.4420000076293945,58,Right Foot,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pau Victor,4,2024,27028,2024-09-15 14:15:00,591487,148,10953,674512,Raphinha,0.08876015990972519,0.9269999694824219,0.66,69,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pau Victor,4,2024,27028,2024-09-15 14:15:00,591490,148,10953,674505,Iñigo Martínez,0.08877429366111755,0.825999984741211,0.6090000152587891,82,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pau Victor,4,2024,27028,2024-09-15 14:15:00,591493,148,10953,674512,Raphinha,0.13559764623641968,0.879000015258789,0.35700000762939454,93,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pedri,4,2024,27028,2024-09-15 14:15:00,591485,148,8935,674509,Marc Casadó,0.5723431706428528,0.955999984741211,0.5790000152587891,63,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Raphinha,4,2024,27028,2024-09-15 14:15:00,591475,148,8026,,,0.0107010118663311,0.48200000762939454,0.590999984741211,41,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Robert Lewandowski,4,2024,27028,2024-09-15 14:15:00,591467,148,227,674512,Raphinha,0.0411420501768589,0.879000015258789,0.5159999847412109,15,,From Corner,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Robert Lewandowski,4,2024,27028,2024-09-15 14:15:00,591480,148,227,674512,Raphinha,0.5311776995658875,0.9119999694824219,0.5209999847412109,55,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Robert Lewandowski,4,2024,27028,2024-09-15 14:15:00,591483,148,227,674510,Lamine Yamal,0.10758116096258163,0.82,0.5540000152587891,59,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Álex Balde,4,2024,27028,2024-09-15 14:15:00,591469,148,9805,674512,Raphinha,0.03770430013537407,0.9080000305175782,0.7569999694824219,22,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Álex Balde,4,2024,27028,2024-09-15 14:15:00,591471,148,9805,,,0.06349359452724457,0.9019999694824219,0.6569999694824219,29,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Abel Ruiz,4,2024,27028,2024-09-15 14:15:00,591479,223,7549,674496,Arnaut Danjuma Groeneveld,0.08110978454351425,0.9319999694824219,0.5720000076293945,49,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Alejandro Francés,4,2024,27028,2024-09-15 14:15:00,591476,223,12723,674493,Iván Martín,0.018493983894586563,0.7880000305175782,0.3,41,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Bryan Gil Salvatierra,4,2024,27028,2024-09-15 14:15:00,591473,223,7338,674492,Jhon Solis,0.023484906181693077,0.8440000152587891,0.2520000076293945,34,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Bryan Gil Salvatierra,4,2024,27028,2024-09-15 14:15:00,591477,223,7338,674491,Miguel Gutiérrez,0.32022494077682495,0.919000015258789,0.4979999923706055,43,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Cristhian Stuani,4,2024,27028,2024-09-15 14:15:00,591489,223,1709,674500,Portu,0.492555171251297,0.9259999847412109,0.47400001525878904,79,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Cristhian Stuani,4,2024,27028,2024-09-15 14:15:00,591491,223,1709,674501,Arnau Martinez,0.0577910952270031,0.8880000305175781,0.42900001525878906,88,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Donny van de Beek,4,2024,27028,2024-09-15 14:15:00,591492,223,8821,674491,Miguel Gutiérrez,0.04682297632098198,0.8980000305175782,0.6270000076293946,88,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Miguel Gutiérrez,4,2024,27028,2024-09-15 14:15:00,591468,223,8513,674494,Bryan Gil Salvatierra,0.03655024990439415,0.7919999694824219,0.405,16,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Viktor Tsygankov,4,2024,27028,2024-09-15 14:15:00,591484,223,11322,674497,Abel Ruiz,0.01864347979426384,0.8569999694824219,0.24299999237060546,62,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Eric Garcia,4,2024,27037,2024-09-22 16:30:00,593219,148,8045,676701,Pablo Torre,0.01634894870221615,0.9109999847412109,0.5929999923706055,34,,From Corner,Blocked Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Eric Garcia,4,2024,27037,2024-09-22 16:30:00,593220,148,8045,676702,Lamine Yamal,0.2388002574443817,0.975999984741211,0.5879999923706055,34,,From Corner,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Jules Koundé,4,2024,27037,2024-09-22 16:30:00,593230,148,6433,676704,Raphinha,0.04379769042134285,0.8280000305175781,0.285,60,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Lamine Yamal,4,2024,27037,2024-09-22 16:30:00,593212,148,11527,676700,Pedri,0.025419585406780243,0.8519999694824218,0.23299999237060548,16,Left Foot,Open Play,Shot On Post
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Lamine Yamal,4,2024,27037,2024-09-22 16:30:00,593234,148,11527,676704,Raphinha,0.12392213195562363,0.904000015258789,0.40200000762939453,72,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pablo Torre,4,2024,27037,2024-09-22 16:30:00,593229,148,11025,676700,Pedri,0.04152167588472366,0.8019999694824219,0.37,57,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pedri,4,2024,27037,2024-09-22 16:30:00,593214,148,8935,676696,Iñigo Martínez,0.059283167123794556,0.8819999694824219,0.40400001525878904,17,Left Foot,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593208,148,8026,676700,Pedri,0.0859944224357605,0.894000015258789,0.59,4,,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593213,148,8026,,,0.498858243227005,0.9169999694824219,0.5209999847412109,16,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593231,148,8026,676695,Jules Koundé,0.045987870544195175,0.78,0.37,62,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593233,148,8026,676702,Lamine Yamal,0.40345799922943115,0.8630000305175781,0.4370000076293945,66,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593235,148,8026,676706,Pau Victor,0.06614509969949722,0.8419999694824218,0.654000015258789,74,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,2024-09-22 16:30:00,593236,148,8026,676702,Lamine Yamal,0.4411676228046417,0.8569999694824219,0.5690000152587891,82,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Robert Lewandowski,4,2024,27037,2024-09-22 16:30:00,593215,148,227,676701,Pablo Torre,0.437705934047699,0.9069999694824219,0.44,19,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Robert Lewandowski,4,2024,27037,2024-09-22 16:30:00,593217,148,227,676695,Jules Koundé,0.43192264437675476,0.9519999694824218,0.5629999923706055,28,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Robert Lewandowski,4,2024,27037,2024-09-22 16:30:00,593221,148,227,,,0.6604969501495361,0.96,0.51,34,Right Foot,From Corner,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Robert Lewandowski,4,2024,27037,2024-09-22 16:30:00,593232,148,227,,,0.7432776093482971,0.885,0.5,66,Right Foot,,Shot On Post
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Ayoze Pérez,4,2024,27037,2024-09-22 16:30:00,593222,154,770,676688,Nicolas Pepe,0.4979294538497925,0.9080000305175782,0.43,37,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Ayoze Pérez,4,2024,27037,2024-09-22 16:30:00,593225,154,770,,,0.48313388228416443,0.9109999847412109,0.47700000762939454,49,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Daniel Parejo,4,2024,27037,2024-09-22 16:30:00,593216,154,2378,676683,Yeremi Pino,0.06895067542791367,0.830999984741211,0.5279999923706055,23,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Logan Costa,4,2024,27037,2024-09-22 16:30:00,593224,154,8200,676686,Álex Baena,0.10092487186193466,0.9230000305175782,0.5459999847412109,48,,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Nicolas Pepe,4,2024,27037,2024-09-22 16:30:00,593209,154,5656,676687,Ayoze Pérez,0.21646635234355927,0.9009999847412109,0.5429999923706055,5,,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Nicolas Pepe,4,2024,27037,2024-09-22 16:30:00,593210,154,5656,676683,Yeremi Pino,0.10008323192596436,0.914000015258789,0.34799999237060547,12,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Nicolas Pepe,4,2024,27037,2024-09-22 16:30:00,593223,154,5656,676687,Ayoze Pérez,0.52866530418396,0.8240000152587891,0.5790000152587891,42,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Nicolas Pepe,4,2024,27037,2024-09-22 16:30:00,593227,154,5656,676683,Yeremi Pino,0.04724395275115967,0.8680000305175781,0.30700000762939456,50,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Sergi Cardona,4,2024,27037,2024-09-22 16:30:00,593218,154,11744,,,0.060243573039770126,0.860999984741211,0.5940000152587891,31,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Thierno Barry,4,2024,27037,2024-09-22 16:30:00,593237,154,12916,676690,Ilias Akhomach,0.11118663847446442,0.8540000152587891,0.2879999923706055,92,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Yeremi Pino,4,2024,27037,2024-09-22 16:30:00,593226,154,9024,676688,Nicolas Pepe,0.07729259878396988,0.86,0.4129999923706055,49,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Yeremi Pino,4,2024,27037,2024-09-22 16:30:00,593228,154,9024,676688,Nicolas Pepe,0.05625269189476967,0.9019999694824219,0.43,51,,From Corner,Shot On Post
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Álex Baena,4,2024,27037,2024-09-22 16:30:00,593211,154,8417,,,0.052980225533246994,0.9259999847412109,0.6869999694824219,12,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Eric Garcia,4,2024,27043,2024-09-25 19:00:00,593517,148,8045,677058,Pau Cubarsí,0.5537927746772766,0.960999984741211,0.495,77,Left Foot,Set Piece,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Lamine Yamal,4,2024,27043,2024-09-25 19:00:00,593510,148,11527,677057,Iñigo Martínez,0.029624808579683304,0.7819999694824219,0.29399999618530276,40,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Lamine Yamal,4,2024,27043,2024-09-25 19:00:00,593513,148,11527,677058,Pau Cubarsí,0.030109727755188942,0.7830000305175782,0.3270000076293945,58,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Lamine Yamal,4,2024,27043,2024-09-25 19:00:00,593516,148,11527,,,0.04338758811354637,0.8169999694824219,0.5120000076293946,70,Left Foot,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Marc Casadó,4,2024,27043,2024-09-25 19:00:00,593509,148,11151,677064,Raphinha,0.06310996413230896,0.8019999694824219,0.47200000762939454,38,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Marc Casadó,4,2024,27043,2024-09-25 19:00:00,593512,148,11151,,,0.027887636795639992,0.8,0.605,55,Left Foot,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Raphinha,4,2024,27043,2024-09-25 19:00:00,593507,148,8026,677059,Álex Balde,0.07424848526716232,0.9209999847412109,0.6790000152587891,28,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Raphinha,4,2024,27043,2024-09-25 19:00:00,593511,148,8026,,,0.04411226511001587,0.7019999694824218,0.485,54,Left Foot,Direct Freekick,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Raphinha,4,2024,27043,2024-09-25 19:00:00,593515,148,8026,,,0.05555007979273796,0.7559999847412109,0.31799999237060544,70,Left Foot,Direct Freekick,Saved Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Raphinha,4,2024,27043,2024-09-25 19:00:00,593518,148,8026,677056,Jules Koundé,0.40439724922180176,0.9230000305175782,0.5209999847412109,81,,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Robert Lewandowski,4,2024,27043,2024-09-25 19:00:00,593500,148,227,677060,Marc Casadó,0.08155804872512817,0.86,0.555,4,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Robert Lewandowski,4,2024,27043,2024-09-25 19:00:00,593504,148,227,,,0.618407130241394,0.960999984741211,0.48200000762939454,18,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Robert Lewandowski,4,2024,27043,2024-09-25 19:00:00,593508,148,227,677064,Raphinha,0.08988086879253387,0.9169999694824219,0.654000015258789,32,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Robert Lewandowski,4,2024,27043,2024-09-25 19:00:00,593514,148,227,677064,Raphinha,0.05352070555090904,0.8040000152587891,0.51,67,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Álex Balde,4,2024,27043,2024-09-25 19:00:00,593505,148,9805,677063,Pablo Torre,0.038403984159231186,0.769000015258789,0.545,20,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Bertug Yildirim,4,2024,27043,2024-09-25 19:00:00,593520,142,12039,,,0.07757855951786041,0.884000015258789,0.34400001525878904,88,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Borja Mayoral,4,2024,27043,2024-09-25 19:00:00,593521,142,2252,677074,Juan Iglesias,0.27408814430236816,0.8780000305175781,0.4829999923706055,93,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Carles Pérez,4,2024,27043,2024-09-25 19:00:00,593501,142,7609,677079,Alex Sola,0.4398387670516968,0.93,0.495,7,,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Carles Pérez,4,2024,27043,2024-09-25 19:00:00,593503,142,7609,,,0.0713128000497818,0.899000015258789,0.34200000762939453,11,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Juan Iglesias,4,2024,27043,2024-09-25 19:00:00,593506,142,9218,,,0.009237842634320259,0.48200000762939454,0.7380000305175781,21,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Luis Milla,4,2024,27043,2024-09-25 19:00:00,593502,142,8725,677079,Alex Sola,0.014835961163043976,0.7319999694824219,0.6959999847412109,10,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Omar Alderete,4,2024,27043,2024-09-25 19:00:00,593519,142,8986,677075,Luis Milla,0.04295876994729042,0.8830000305175781,0.5379999923706055,86,,From Corner,Missed Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Eric Garcia,4,2024,27056,2024-09-28 19:00:00,594483,148,8045,678280,Jules Koundé,0.03917114436626434,0.860999984741211,0.49900001525878906,43,,From Corner,Saved Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Ferrán Torres,4,2024,27056,2024-09-28 19:00:00,594491,148,6441,678290,Raphinha,0.08748287707567215,0.899000015258789,0.3390000152587891,65,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Ferrán Torres,4,2024,27056,2024-09-28 19:00:00,594499,148,6441,678292,Lamine Yamal,0.23535345494747162,0.9459999847412109,0.5870000076293945,95,,From Corner,Shot On Post
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Jules Koundé,4,2024,27056,2024-09-28 19:00:00,594485,148,6433,678281,Pau Cubarsí,0.05295952036976814,0.879000015258789,0.445,46,,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Lamine Yamal,4,2024,27056,2024-09-28 19:00:00,594493,148,11527,678290,Raphinha,0.02048574574291706,0.7980000305175782,0.21799999237060547,80,Left Foot,From Corner,Blocked Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Lamine Yamal,4,2024,27056,2024-09-28 19:00:00,594497,148,11527,678287,Ferrán Torres,0.03963301703333855,0.7980000305175782,0.3970000076293945,88,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Lamine Yamal,4,2024,27056,2024-09-28 19:00:00,594498,148,11527,678290,Raphinha,0.03149854391813278,0.779000015258789,0.40599998474121096,90,Left Foot,From Corner,Blocked Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Marc Casadó,4,2024,27056,2024-09-28 19:00:00,594496,148,11151,678290,Raphinha,0.012611031532287598,0.7130000305175781,0.6229999923706054,86,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Pau Victor,4,2024,27056,2024-09-28 19:00:00,594488,148,10953,678283,Gerard Martín,0.019885839894413948,0.78,0.7019999694824218,52,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Raphinha,4,2024,27056,2024-09-28 19:00:00,594500,148,8026,678292,Lamine Yamal,0.023809198290109634,0.8419999694824218,0.25799999237060545,96,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Robert Lewandowski,4,2024,27056,2024-09-28 19:00:00,594486,148,227,,,0.07062400132417679,0.7809999847412109,0.6780000305175782,51,Right Foot,Direct Freekick,Missed Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Robert Lewandowski,4,2024,27056,2024-09-28 19:00:00,594487,148,227,678280,Jules Koundé,0.11829912662506104,0.914000015258789,0.485,52,Right Foot,Open Play,Saved Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Abel Bretones,4,2024,27056,2024-09-28 19:00:00,594495,157,12790,,,0.038616932928562164,0.764000015258789,0.48,84,Left Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Ante Budimir,4,2024,27056,2024-09-28 19:00:00,594479,157,1235,678273,Bryan Zaragoza,0.44891035556793213,0.9319999694824219,0.524000015258789,17,,Open Play,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Ante Budimir,4,2024,27056,2024-09-28 19:00:00,594490,157,1235,678269,Aimar Oroz,0.10755353420972824,0.8669999694824219,0.47299999237060547,62,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Ante Budimir,4,2024,27056,2024-09-28 19:00:00,594492,157,1235,,,0.7432776093482971,0.885,0.5,71,Left Foot,,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Bryan Zaragoza,4,2024,27056,2024-09-28 19:00:00,594482,157,10143,678270,Pablo Ibáñez,0.8410021662712097,0.9230000305175782,0.5870000076293945,27,Right Foot,Open Play,Goal
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Jesús Areso,4,2024,27056,2024-09-28 19:00:00,594478,157,9768,,,0.04448068514466286,0.8440000152587891,0.3160000038146973,14,Right Foot,Open Play,Missed Shot
