season,date,match_id,stage,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.01687715575099,0.0,24.1,58.1,miss,,regular,right-foot,31
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Raphinha,0.93669819831848,0.99525529146194,1.2,53.4,goal,regular,set-piece,right-foot,25
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Pau Cubarsí,0.13244670629501,0.0,6.7,45.2,save,,set-piece,right-foot,25
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Raphinha,0.0071428157389164,0.0,25.4,56.0,block,,corner,left-foot,16
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.029484018683434,0.0,23.3,53.1,miss,,corner,left-foot,8
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.23453933000565,0.085341595113277,14.2,52.5,save,,assisted,right-foot,7
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.096798658370972,0.0,2.3,68.8,miss,,assisted,left-foot,6
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.11948479712009,0.062755472958088,11.9,61.5,save,,assisted,left-foot,5
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Pascal Groß,0.025099202990532,0.0,12.7,66.8,block,,assisted,right-foot,90
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Daniel Svensson,0.037002235651016,0.0,10.7,33.2,block,,assisted,left-foot,85
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.22472012042999,0.0,4.7,47.2,block,,assisted,head,83
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Eric García,0.11547867953777,0.0,11.1,41.9,miss,,corner,left-foot,82
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.4292925298214,0.73309087753296,7.0,54.3,goal,regular,regular,left-foot,76
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Raphinha,0.050815049558878,0.16724152863026,14.1,59.4,save,,regular,left-foot,73
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Fermín López,0.14717401564121,0.0,13.5,49.9,miss,,assisted,right-foot,64
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Fermín López,0.062220502644777,0.0,21.5,43.0,miss,,assisted,left-foot,62
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Maximilian Beier,0.038424432277679,0.0,12.4,67.9,miss,,assisted,right-foot,59
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Ramy Bensebaini,,,7.7,56.9,goal,own,regular,left-foot,54
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Ronald Araújo,0.042979553341866,0.022874748334289,9.7,52.8,save,,corner,head,52
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.058283481746912,0.0,21.9,59.8,block,,assisted,left-foot,52
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.67047643661499,0.99305009841919,1.0,52.6,goal,regular,corner,head,49
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Pascal Groß,0.17440612614155,0.35034123063087,11.1,42.9,save,,assisted,right-foot,48
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Karim Adeyemi,0.071099333465099,0.1566214710474,6.8,33.5,save,,assisted,left-foot,48
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Karim Adeyemi,0.013921394012868,0.0,15.2,68.5,miss,,corner,left-foot,45
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Karim Adeyemi,0.042853537946939,0.14958339929581,8.7,30.5,save,,assisted,left-foot,37
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Maximilian Beier,0.20064823329449,0.40057647228241,7.6,55.8,save,,set-piece,head,29
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Raphinha,0.016826767474413,0.0,9.4,27.8,block,,assisted,left-foot,21
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Ramy Bensebaini,0.047512792050838,0.21830809116364,6.4,58.6,save,,corner,head,20
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.7884,0.91828399896622,11.5,50.0,goal,penalty,penalty,right-foot,11
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.38412728905678,0.0,4.5,51.9,miss,,assisted,left-foot,6
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Karim Adeyemi,0.052626729011536,0.0,12.5,34.4,miss,,assisted,left-foot,6
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Daniel Svensson,0.070027776062489,0.03442594408989,18.7,55.3,save,,assisted,right-foot,6
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.52748137712479,0.28366827964783,4.6,51.4,save,,fast-break,right-foot,5
2425,2025-04-15,13513405,knockout,Quarterfinals,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Maximilian Beier,0.016206953674555,0.088531963527203,30.5,40.0,save,,regular,right-foot,4
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Raphinha,0.015606472268701,0.034701306372881,26.1,33.1,save,,assisted,left-foot,90
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.018431408330798,0.0,26.9,60.1,block,,assisted,left-foot,88
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.044998437166214,0.0,9.5,69.1,post,,assisted,left-foot,87
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Raphinha,0.072546802461147,0.25386372208595,21.1,64.3,save,,free-kick,left-foot,79
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Nicolò Barella,0.026400726288557,0.0,23.3,56.1,miss,,regular,right-foot,76
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Raphinha,0.036519192159176,0.0,8.3,33.4,block,,assisted,left-foot,74
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Marcus Thuram,0.14400263130665,0.0,10.7,34.9,block,,fast-break,left-foot,71
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Fermín López,0.061159458011389,0.43001046776772,14.7,44.3,save,,regular,right-foot,70
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Yann Sommer,,,2.1,50.1,goal,own,corner,head,65
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Raphinha,0.02586080506444,0.054220117628574,23.7,45.7,save,,corner,left-foot,65
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Denzel Dumfries,0.071192175149918,0.38912728428841,7.9,46.0,goal,regular,corner,head,63
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.021371994167566,0.10793600976467,14.8,72.9,save,,assisted,left-foot,57
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Pedri,0.039902709424496,0.0,20.4,58.7,miss,,regular,left-foot,55
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Federico Dimarco,0.12799102067947,0.0,10.0,41.2,miss,,regular,right-foot,50
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Raphinha,0.013714616186917,0.0,28.5,56.6,block,,set-piece,left-foot,43
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Ferran Torres,0.55698990821838,0.86509847640991,4.7,51.0,goal,regular,assisted,right-foot,38
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Dani Olmo,0.097811482846737,0.25252684950829,17.7,55.7,save,,assisted,right-foot,36
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Ferran Torres,0.049926564097404,0.0,13.2,61.3,block,,assisted,right-foot,36
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Dani Olmo,0.091560266911983,0.039727952331305,13.2,61.1,save,,regular,left-foot,30
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.042517893016338,0.0,3.0,67.3,post,,assisted,left-foot,26
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.042501017451286,0.73597133159637,13.9,65.6,goal,regular,regular,left-foot,24
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Denzel Dumfries,0.25410893559456,0.63925206661224,4.4,51.3,goal,regular,corner,right-foot,21
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Ferran Torres,0.031534217298031,0.0,9.8,32.7,miss,,corner,right-foot,19
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Ferran Torres,0.075920127332211,0.0,13.8,54.9,miss,,assisted,right-foot,12
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Henrikh Mkhitaryan,0.017658287659287,0.0,29.7,46.0,miss,,regular,right-foot,11
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,FC Barcelona,Inter,Lamine Yamal,0.01733841560781,0.0,17.2,80.2,block,,assisted,left-foot,4
2425,2025-04-30,13513414,knockout,Semifinals,FC Barcelona v Inter,Inter,FC Barcelona,Marcus Thuram,0.20187781751156,0.92809677124023,8.6,55.2,goal,regular,assisted,right-foot,1
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Robert Lewandowski,0.076664343476295,0.0,7.4,58.7,miss,,regular,head,116
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.046346709132195,0.055866487324238,10.3,68.2,save,,regular,right-foot,116
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.047000885009766,0.55626028776169,12.3,68.7,save,,assisted,left-foot,114
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.01274485886097,0.0,25.6,75.0,miss,,assisted,left-foot,110
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Davide Frattesi,0.10985303670168,0.61562216281891,16.7,56.0,save,,regular,left-foot,109
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Robert Lewandowski,0.40780591964722,0.0,2.6,47.4,miss,,regular,head,107
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Hector Fort,0.013204052112997,0.0,22.8,69.9,miss,,assisted,right-foot,104
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Davide Frattesi,0.1501948684454,0.88348191976547,9.0,61.5,goal,regular,assisted,left-foot,99
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.083772093057632,0.044827908277512,13.4,62.7,save,,assisted,left-foot,90
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Francesco Acerbi,0.11115035414696,0.69374316930771,7.3,56.0,goal,regular,assisted,right-foot,90
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.027636313810945,0.0,18.7,72.2,post,,fast-break,left-foot,90
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Raphinha,0.12655939161777,0.84631699323654,9.3,36.2,goal,regular,regular,right-foot,87
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Raphinha,0.079892195761204,0.11960608512163,10.4,32.9,save,,assisted,left-foot,87
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Davide Frattesi,0.16593696177006,0.0,14.7,56.5,block,,assisted,right-foot,82
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.016284860670567,0.32996594905853,22.5,63.0,save,,regular,left-foot,77
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.051459994167089,0.0,20.9,54.6,block,,set-piece,left-foot,70
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Dani Olmo,0.022251348942518,0.0,22.6,35.6,miss,,assisted,right-foot,61
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Dani Olmo,0.48471009731293,0.96618396043777,4.5,53.4,goal,regular,set-piece,head,60
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Eric García,0.5282529592514,0.39401623606682,9.2,55.1,save,,fast-break,left-foot,57
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Nicolò Barella,0.025804137811065,0.04293729737401,19.5,31.5,save,,throw-in-set-piece,right-foot,56
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Eric García,0.12479505687952,0.64340698719025,10.7,59.3,goal,regular,assisted,right-foot,54
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Hakan Çalhanoğlu,0.7884,0.87041705846786,11.5,50.0,goal,penalty,penalty,right-foot,45
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Hakan Çalhanoğlu,0.12649707496166,0.0,13.6,59.7,miss,,throw-in-set-piece,left-foot,41
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Henrikh Mkhitaryan,0.00947046559304,0.0,22.8,65.8,miss,,throw-in-set-piece,right-foot,38
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Nicolò Barella,0.040154047310352,0.0,14.4,71.8,block,,regular,right-foot,37
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.08596845716238,0.0,9.8,59.1,miss,,assisted,right-foot,36
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Ferran Torres,0.26328203082085,0.0,4.3,44.2,miss,,assisted,right-foot,34
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Pedri,0.037628099322319,0.0,26.6,52.1,miss,,assisted,right-foot,30
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Dani Olmo,0.052372179925442,0.0,11.6,66.9,block,,fast-break,right-foot,28
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Dani Olmo,0.21649751067162,0.0,3.0,55.8,miss,,regular,right-foot,25
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Lautaro Martínez,0.64834105968475,0.97895491123199,11.7,41.7,goal,regular,assisted,right-foot,21
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Nicolò Barella,0.016221968457103,0.089952863752842,10.1,73.6,save,,assisted,left-foot,21
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Hakan Çalhanoğlu,0.0072793988510966,0.0,20.4,23.3,block,,corner,right-foot,19
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,Inter,FC Barcelona,Marcus Thuram,0.043794900178909,0.0,16.1,40.1,miss,,assisted,right-foot,16
2425,2025-05-06,13513416,knockout,Semifinals,Inter v FC Barcelona,FC Barcelona,Inter,Lamine Yamal,0.02161804959178,0.012628480792046,20.7,63.4,save,,assisted,left-foot,15
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Sandro Tonali,0.029489483684301,0.035828523337841,22.7,37.3,save,,throw-in-set-piece,right-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Sven Botman,0.062224689871073,0.0,12.2,44.2,block,,throw-in-set-piece,right-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Raphinha,0.031457845121622,0.085733979940414,14.0,68.7,save,,corner,left-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Ferran Torres,0.041483405977488,0.0,24.6,64.2,block,,assisted,right-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Dani Olmo,0.070786446332932,0.39672318100929,14.5,51.4,save,,assisted,right-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Anthony Gordon,0.30440777540207,0.86219394207001,9.1,44.7,goal,regular,assisted,left-foot,90
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Fermín López,0.1319395750761,0.0,14.1,57.9,miss,,fast-break,right-foot,88
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Bruno Guimarães,0.050776369869709,0.20038747787476,18.5,54.4,save,,assisted,left-foot,74
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Raphinha,0.03951758146286,0.0,14.4,66.1,miss,,fast-break,left-foot,72
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.019904332235456,0.30218443274498,21.4,64.0,goal,regular,regular,right-foot,67
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Fermín López,0.034464068710804,0.0,26.5,44.3,block,,assisted,right-foot,60
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.039570670574903,0.29344919323921,11.8,49.4,goal,regular,assisted,head,58
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.020503364503384,0.0,7.1,28.5,miss,,assisted,left-foot,55
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Sandro Tonali,0.090308785438538,0.12988694012165,19.1,58.1,save,,assisted,right-foot,54
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.12565231323242,0.0,12.0,40.9,block,,regular,right-foot,50
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Harvey Barnes,0.061133045703173,0.0,10.5,32.1,block,,assisted,left-foot,48
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Joelinton,0.2116482257843,0.0,4.3,50.1,miss,,corner,head,48
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Raphinha,0.060035936534405,0.0,26.5,61.6,miss,,free-kick,left-foot,40
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.083431251347065,0.0,4.9,38.3,block,,assisted,left-foot,38
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Raphinha,0.073622606694698,0.0,3.4,40.3,miss,,regular,left-foot,35
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Robert Lewandowski,0.058781981468201,0.0,11.9,65.4,block,,assisted,left-foot,35
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Robert Lewandowski,0.052989777177572,0.0,16.3,49.8,block,,assisted,right-foot,35
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Harvey Barnes,0.33413177728653,0.40643835067749,7.6,39.5,save,,fast-break,left-foot,24
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Anthony Elanga,0.020069617778063,0.0,11.2,73.0,block,,assisted,right-foot,22
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Jules Koundé,0.047068115323782,0.0,8.8,70.6,miss,,assisted,right-foot,18
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Robert Lewandowski,0.14134871959686,0.26923620700836,7.7,50.7,save,,assisted,head,18
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Marcus Rashford,0.043168224394321,0.0,11.1,35.1,miss,,assisted,right-foot,9
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,Newcastle United,FC Barcelona,Harvey Barnes,0.053222939372063,0.34427192807198,9.0,28.7,save,,assisted,right-foot,9
2526,2025-09-18,14566955,league_phase,,Newcastle United v FC Barcelona,FC Barcelona,Newcastle United,Fermín López,0.018697733059525,0.0,26.0,63.4,miss,,assisted,left-foot,2
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Quentin Ndjantou,0.030362866818905,0.0,1.4,28.6,miss,,assisted,left-foot,90
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Gonçalo Ramos,0.29698804020882,0.533054292202,13.1,40.7,goal,regular,assisted,left-foot,90
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Nuno Mendes,0.022096235305071,0.15171556174755,11.6,38.0,save,,corner,head,86
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Achraf Hakimi,0.037679079920053,0.0,12.0,70.1,block,,assisted,right-foot,85
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Kang-in Lee,0.096933715045452,0.0,14.7,58.2,post,,assisted,left-foot,83
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Lamine Yamal,0.016329845413566,0.0,14.9,75.7,miss,,assisted,left-foot,80
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Fabián Ruiz,0.08935658633709,0.047159392386675,18.8,51.7,save,,assisted,left-foot,70
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Lamine Yamal,0.011546692810953,0.0,23.0,57.5,miss,,set-piece,left-foot,66
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Dani Olmo,0.19253666698933,0.0,9.8,59.0,save,,regular,right-foot,64
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Lamine Yamal,0.082357242703438,0.0,20.6,64.6,miss,,free-kick,left-foot,63
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Senny Mayulu,0.041067514568567,0.0,18.5,53.2,block,,assisted,right-foot,59
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Achraf Hakimi,0.076428234577179,0.0,11.0,65.0,block,,assisted,left-foot,53
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Bradley Barcola,0.037513758987188,0.070958614349365,10.3,67.4,save,,assisted,right-foot,53
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Ibrahim Mbaye,0.077093198895454,0.08154609054327,10.4,32.0,save,,assisted,right-foot,52
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Marcus Rashford,0.082623496651649,0.0,15.6,35.2,miss,,assisted,left-foot,46
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Lamine Yamal,0.028521886095405,0.0,9.3,68.4,block,,assisted,left-foot,45
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Bradley Barcola,0.2233052700758,0.0,9.0,39.2,miss,,assisted,left-foot,42
