league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Barcelona,Raphinha,4,2024,27117,148,8026,AMR,11,90,1,0,5,0.7843967080116272,1.2615127563476562,0.4771159887313843,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Barcelona,Robert Lewandowski,4,2024,27117,148,227,FW,15,90,1,0,1,0.5875533819198608,1.3110191822052002,0.5167491436004639,0,0.2067166119813919,3,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Alfon,4,2024,27117,152,9241,Sub,17,27,1,0,2,0.5863638520240784,0.5863638520240784,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Borja Iglesias,4,2024,27117,152,2543,Sub,17,14,0,0,2,0.6847485303878784,1.0971806049346924,0.41243207454681396,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Carl Starfelt,4,2024,27117,152,7655,DC,3,90,0,0,0,0.0,0.4772780239582062,0.4772780239582062,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Fran Beltrán,4,2024,27117,152,6931,MC,9,76,0,0,0,0.0,0.23522642254829407,0.0,0,0.23522642254829407,1,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Hugo Sotelo,4,2024,27117,152,9520,Sub,17,14,0,0,0,0.0,0.34600773453712463,0.34600773453712463,0,0.0,0,1,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Hugo Álvarez,4,2024,27117,152,10078,MR,8,90,1,0,3,0.7406262159347534,1.1951756477355957,0.45454949140548706,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Iago Aspas,4,2024,27117,152,2290,FW,15,90,0,0,2,0.46162286400794983,0.7019789814949036,0.0,0,0.24035613238811493,1,1,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Ilaix Moriba,4,2024,27117,152,9243,MC,9,90,0,0,1,0.018063217401504517,0.5685502290725708,0.4755825400352478,0,0.0929676964879036,1,1,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Javier Rodríguez,4,2024,27117,152,12180,DR,2,90,0,0,0,0.0,0.6476585268974304,0.23522642254829407,1,0.41243207454681396,1,1,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Jonathan Bamba,4,2024,27117,152,3749,ML,10,63,0,0,2,0.1408427208662033,0.6883599162101746,0.5475171804428101,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Marcos Alonso,4,2024,27117,152,1621,DC,3,90,0,0,2,0.10366695374250412,0.7827436327934265,0.7827436327934265,0,0.0,0,1,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Pablo Durán,4,2024,27117,152,11154,Sub,17,1,0,0,0,0.0,0.3843103349208832,0.0,0,0.3843103349208832,1,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Tasos Douvikas,4,2024,27117,152,12030,FW,15,76,0,0,0,0.0,0.3760691285133362,0.23522642254829407,0,0.1408427208662033,2,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Vicente Guaita,4,2024,27117,152,2190,GK,1,90,0,0,0,0.0,0.23522642254829407,0.23522642254829407,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-23 Celta Vigo-Barcelona,Celta Vigo,Óscar Mingueza,4,2024,27117,152,9011,DL,4,90,0,0,1,0.024315660819411278,1.1935621500015259,0.4315011501312256,0,0.7620610594749451,3,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Fermín López,4,2024,27122,148,11822,AMC,12,61,0,0,3,0.18885524570941925,0.21460871398448944,0.02575346827507019,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Ferrán Torres,4,2024,27122,148,6441,Sub,17,29,0,0,3,0.1864701211452484,0.4232662618160248,0.14741691946983337,0,0.1493697315454483,2,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Frenkie de Jong,4,2024,27122,148,7781,Sub,17,29,0,0,0,0.0,0.3016343116760254,0.2518974244594574,0,0.04973688721656799,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Gavi,4,2024,27122,148,9804,DMC,7,61,0,0,0,0.0,0.3752933740615845,0.3752933740615845,0,0.18012391030788422,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Gerard Martín,4,2024,27122,148,12821,Sub,17,65,0,0,0,0.0,0.318912535905838,0.2074664980173111,0,0.11144603788852692,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Hector Fort,4,2024,27122,148,12171,Sub,17,30,0,0,0,0.0,0.1097274199128151,0.1097274199128151,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Iñaki Peña,4,2024,27122,148,7287,GK,1,90,0,0,0,0.0,0.24228157103061676,0.24228157103061676,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Iñigo Martínez,4,2024,27122,148,2484,DC,3,90,0,0,1,0.017311636358499527,0.42676877975463867,0.38028454780578613,0,0.029172595590353012,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Jules Koundé,4,2024,27122,148,6433,DR,2,60,0,0,2,0.08698222041130066,0.10429386049509048,0.0785403922200203,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Lamine Yamal,4,2024,27122,148,11527,Sub,17,40,0,0,4,0.25602951645851135,0.46025511622428894,0.2042255997657776,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Pablo Torre,4,2024,27122,148,11025,AML,13,50,0,0,0,0.0,0.2589142918586731,0.1507270485162735,0,0.1339406967163086,2,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Pau Cubarsí,4,2024,27122,148,12005,DC,3,90,0,0,2,0.5568663477897644,0.13083553314208984,0.13083553314208984,0,0.04509153589606285,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Pau Victor,4,2024,27122,148,10953,Sub,17,1,0,0,0,0.0,0.1115814745426178,0.0,0,0.1115814745426178,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Pedri,4,2024,27122,148,8935,DMC,7,90,0,0,3,0.16778546571731567,0.7443946003913879,0.5491229295730591,1,0.02748619206249714,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Raphinha,4,2024,27122,148,8026,AMR,11,90,1,0,5,0.40244942903518677,0.5472436547279358,0.18734021484851837,0,0.6323270201683044,5,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Robert Lewandowski,4,2024,27122,148,227,FW,15,90,0,0,4,0.3295803964138031,0.9021176099777222,0.29008713364601135,0,0.2824500799179077,4,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Barcelona,Álex Balde,4,2024,27122,148,9805,DL,4,25,0,0,0,0.0,0.08949829638004303,0.08949829638004303,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Alberto Moleiro,4,2024,27122,144,12160,AML,13,90,0,0,0,0.0,0.03987937793135643,0.0,0,0.03987937793135643,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Benito Ramírez,4,2024,27122,144,5041,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Enzo Loiodice,4,2024,27122,144,6712,Sub,17,18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Fabio González,4,2024,27122,144,6079,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Fabio Silva,4,2024,27122,144,8778,FW,15,77,1,0,2,0.10861432552337646,0.10861432552337646,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Jaime Mata,4,2024,27122,144,7009,Sub,17,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Jasper Cillessen,4,2024,27122,144,5057,GK,1,90,0,0,0,0.0,0.032486021518707275,0.032486021518707275,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Javi Muñoz,4,2024,27122,144,4168,AMC,12,90,0,0,1,0.03987937793135643,0.13995470106601715,0.10007532685995102,1,0.48579463362693787,2,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,José Campaña,4,2024,27122,144,4034,DMC,7,72,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Kirian Rodríguez,4,2024,27122,144,11743,DMC,7,87,0,0,0,0.0,0.13995470106601715,0.10746867954730988,1,0.032486021518707275,1,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Marvin Park,4,2024,27122,144,8863,Sub,17,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Mika Mármol,4,2024,27122,144,10224,DL,4,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Oliver McBurnie,4,2024,27122,144,1736,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Sandro Ramírez,4,2024,27122,144,2537,AMR,11,77,1,0,1,0.032486021518707275,0.10007532685995102,0.06758930534124374,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Scott McKenna,4,2024,27122,144,10757,DC,3,90,0,0,1,0.4182053208351135,0.032486021518707275,0.032486021518707275,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Viti Rozada,4,2024,27122,144,12737,DR,2,87,0,0,0,0.0,0.06758930534124374,0.06758930534124374,0,0.0,0,0,0
ESP-La Liga,2425,2024-11-30 Barcelona-Las Palmas,Las Palmas,Álex Suárez,4,2024,27122,144,11742,DC,3,90,0,0,0,0.0,0.032486021518707275,0.032486021518707275,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2024,27167,148,8292,AMC,12,74,0,0,2,0.04937143251299858,0.7158839106559753,0.6850473284721375,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Eric Garcia,4,2024,27167,148,8045,Sub,17,6,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Fermín López,4,2024,27167,148,11822,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Ferrán Torres,4,2024,27167,148,6441,FW,15,75,1,0,5,0.9759677648544312,1.006804347038269,0.030836569145321846,0,0.030836569145321846,1,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Frenkie de Jong,4,2024,27167,148,7781,Sub,17,16,1,0,1,0.5202943682670593,1.4620215892791748,0.0,1,0.9417272210121155,1,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Gavi,4,2024,27167,148,9804,Sub,17,6,0,0,0,0.0,1.2701761722564697,0.9417272210121155,0,0.3284488916397095,1,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Iñaki Peña,4,2024,27167,148,7287,GK,1,90,0,0,0,0.0,0.31145918369293213,0.31145918369293213,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Iñigo Martínez,4,2024,27167,148,2484,DC,3,90,0,0,0,0.0,1.1374508142471313,1.1374508142471313,0,0.04270537942647934,1,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Jules Koundé,4,2024,27167,148,6433,DR,2,90,0,0,0,0.0,0.854867696762085,0.854867696762085,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2024,27167,148,11527,AMR,11,90,0,0,6,0.9889513850212097,2.843520164489746,1.365362524986267,1,0.5508989691734314,2,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Marc Casadó,4,2024,27167,148,11151,DMC,7,84,0,0,0,0.0,0.9478332996368408,0.9478332996368408,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Pau Cubarsí,4,2024,27167,148,12005,DC,3,90,0,0,0,0.0,0.423635333776474,0.423635333776474,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Pau Victor,4,2024,27167,148,10953,Sub,17,15,1,0,2,0.9539961814880371,0.9539961814880371,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Pedri,4,2024,27167,148,8935,DMC,7,84,0,0,0,0.0,0.980877697467804,0.980877697467804,0,0.018534863367676735,1,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Raphinha,4,2024,27167,148,8026,AML,13,89,2,0,4,1.8921544551849365,2.697946548461914,0.9725638031959534,0,0.7131936550140381,4,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Barcelona,Álex Balde,4,2024,27167,148,9805,DL,4,90,0,0,0,0.0,0.5380193591117859,0.1452205777168274,0,0.3927987515926361,2,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Abdón Prats,4,2024,27167,239,8014,Sub,17,9,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Antonio Sánchez,4,2024,27167,239,9970,FW,15,80,0,0,1,0.036337096244096756,0.036337096244096756,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Cyle Larin,4,2024,27167,239,11340,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Dani Rodríguez,4,2024,27167,239,7841,Sub,17,21,0,0,1,0.01856602169573307,0.01856602169573307,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Johan Mojica,4,2024,27167,239,6242,DL,4,90,0,0,0,0.0,0.036337096244096756,0.0,0,0.036337096244096756,1,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Leo Román,4,2024,27167,239,9839,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Manuel Morlanes,4,2024,27167,239,6592,MC,9,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Martin Valjent,4,2024,27167,239,7838,DC,3,90,0,0,0,0.0,0.05490311607718468,0.05490311607718468,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Mateu Morey,4,2024,27167,239,8070,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Pablo Maffeo,4,2024,27167,239,1003,DR,2,80,0,0,0,0.0,0.7603378295898438,0.01856602169573307,1,0.7417718172073364,1,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Raíllo,4,2024,27167,239,2584,DC,3,90,0,0,0,0.0,0.7417718172073364,0.7417718172073364,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Roberto Navarro,4,2024,27167,239,8765,Sub,17,21,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Samú Costa,4,2024,27167,239,10974,MC,9,90,0,0,2,0.09962241351604462,0.1545255333185196,0.036337096244096756,0,0.01856602169573307,1,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Sergi Darder,4,2024,27167,239,2621,ML,10,69,0,0,1,0.026997100561857224,0.805105984210968,0.7781088948249817,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Valery Fernández,4,2024,27167,239,7246,MR,8,69,0,0,0,0.0,0.036337096244096756,0.036337096244096756,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-03 Mallorca-Barcelona,Mallorca,Vedat Muriqi,4,2024,27167,239,9002,FW,15,81,1,0,1,0.7417718172073364,0.7781088948249817,0.036337096244096756,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Dani Olmo,4,2024,27139,148,8292,MC,9,63,0,0,1,0.01795492321252823,0.2899325489997864,0.27197763323783875,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Ferrán Torres,4,2024,27139,148,6441,Sub,17,27,1,0,1,0.4082649350166321,0.4082649350166321,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Frenkie de Jong,4,2024,27139,148,7781,Sub,17,27,0,0,0,0.0,0.05678838491439819,0.0,0,0.05678838491439819,1,1,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Gavi,4,2024,27139,148,9804,Sub,17,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Hector Fort,4,2024,27139,148,12171,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Iñaki Peña,4,2024,27139,148,7287,GK,1,90,0,0,0,0.0,0.6089249849319458,0.6089249849319458,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Iñigo Martínez,4,2024,27139,148,2484,DC,3,90,0,0,0,0.0,0.6268799304962158,0.6268799304962158,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Jules Koundé,4,2024,27139,148,6433,DR,2,90,0,0,1,0.05678838491439819,0.7252523303031921,0.668463945388794,1,0.6089249849319458,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Lamine Yamal,4,2024,27139,148,11527,FWR,14,90,0,0,2,0.30983874201774597,1.3838170766830444,0.665713369846344,1,0.4082649350166321,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Marc Casadó,4,2024,27139,148,11151,MC,9,90,0,0,1,0.013001660816371441,1.3071224689483643,1.3071224689483643,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Pau Cubarsí,4,2024,27139,148,12005,DC,3,90,0,0,0,0.0,0.6268799304962158,0.6268799304962158,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Pau Victor,4,2024,27139,148,10953,Sub,17,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Pedri,4,2024,27139,148,8935,MC,9,77,0,0,0,0.0,0.8988575339317322,0.8988575339317322,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Raphinha,4,2024,27139,148,8026,FWL,16,63,0,0,1,0.0668526142835617,0.37669137120246887,0.0,0,0.30983874201774597,2,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Robert Lewandowski,4,2024,27139,148,227,FW,15,77,1,0,2,0.668463945388794,0.668463945388794,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Barcelona,Álex Balde,4,2024,27139,148,9805,DL,4,90,0,0,0,0.0,0.6268799304962158,0.6089249849319458,0,0.01795492321252823,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Abdessamad Ezzalzouli,4,2024,27139,153,10095,AML,13,89,0,0,3,0.8197687268257141,0.7205197811126709,0.02685445174574852,0,0.09839674830436707,2,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Aitor Ruibal,4,2024,27139,153,6427,Sub,17,15,0,0,0,0.0,0.07012291997671127,0.0,1,0.07012291997671127,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Assane Diao,4,2024,27139,153,12081,Sub,17,10,1,0,1,0.07012291997671127,0.10957004874944687,0.0,0,0.0394471250474453,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Diego Llorente,4,2024,27139,153,2163,DC,3,90,0,0,1,0.05508868396282196,0.7906426787376404,0.7906426787376404,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Ezequiel Ávila,4,2024,27139,153,6955,AMR,11,90,0,0,2,0.11098942905664444,0.0394471250474453,0.0,0,0.05508868396282196,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Francisco Vieites,4,2024,27139,153,6643,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Giovani Lo Celso,4,2024,27139,153,5681,AMC,12,90,1,0,2,0.7616631984710693,0.3428032398223877,0.02685445174574852,0,0.29756319522857666,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Isco,4,2024,27139,153,2255,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Jesús Rodriguez,4,2024,27139,153,13059,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Marc Bartra,4,2024,27139,153,2453,DC,3,90,0,0,1,0.01389448344707489,0.02685445174574852,0.02685445174574852,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Mateo Flores,4,2024,27139,153,13111,DMC,7,79,0,0,0,0.0,0.02685445174574852,0.02685445174574852,0,0.0,0,1,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Romain Perraud,4,2024,27139,153,6500,DL,4,75,0,0,0,0.0,0.42295655608177185,0.02685445174574852,0,0.39610210061073303,1,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Sergi Altimira,4,2024,27139,153,11953,DMC,7,90,0,0,1,0.9041929841041565,0.045240044593811035,0.02685445174574852,0,0.14448899030685425,2,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Vitor Roque,4,2024,27139,153,12302,FW,15,80,0,0,1,0.02685445174574852,0.02685445174574852,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-07 Real Betis-Barcelona,Real Betis,Youssouf Sabaly,4,2024,27139,153,3399,DR,2,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Dani Olmo,4,2024,27143,148,8292,AMC,12,71,0,0,2,0.07472507655620575,0.2523460388183594,0.0,0,0.17762096226215363,2,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Eric Garcia,4,2024,27143,148,8045,DC,3,79,0,0,0,0.0,0.15015804767608643,0.15015804767608643,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Fermín López,4,2024,27143,148,11822,Sub,17,19,0,0,2,0.06529881060123444,0.06529881060123444,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Ferrán Torres,4,2024,27143,148,6441,Sub,17,19,0,0,0,0.0,0.35232022404670715,0.0,0,0.35232022404670715,1,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Gavi,4,2024,27143,148,9804,Sub,17,10,0,0,0,0.0,0.05139133334159851,0.05139133334159851,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Iñaki Peña,4,2024,27143,148,7287,GK,1,90,0,0,0,0.0,0.33463239669799805,0.33463239669799805,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Iñigo Martínez,4,2024,27143,148,2484,DC,3,90,0,0,0,0.0,0.5778781175613403,0.5778781175613403,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Jules Koundé,4,2024,27143,148,6433,DR,2,90,0,0,2,0.43123239278793335,0.7998663783073425,0.23457814753055573,0,0.21847595274448395,5,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Lamine Yamal,4,2024,27143,148,11527,AMR,11,80,0,0,3,0.11786585301160812,0.2590063512325287,0.16543418169021606,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Marc Casadó,4,2024,27143,148,11151,DMC,7,85,0,0,0,0.0,0.6053988933563232,0.6053988933563232,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Pau Cubarsí,4,2024,27143,148,12005,Sub,17,11,0,0,0,0.0,0.35232022404670715,0.35232022404670715,0,0.0,0,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Pau Victor,4,2024,27143,148,10953,Sub,17,5,0,0,1,0.05139133334159851,0.09037778526544571,0.0,0,0.0389864519238472,1,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Pedri,4,2024,27143,148,8935,DMC,7,90,0,0,0,0.0,1.1475186347961426,0.8866640329360962,0,0.2608546018600464,2,0,0
ESP-La Liga,2425,2024-12-15 Barcelona-Leganes,Barcelona,Raphinha,4,2024,27143,148,8026,AML,13,90,0,0,4,0.2443731278181076,1.7101049423217773,0.77948397397995,0,0.8982475996017456,5,0,0
