league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ESP-La Liga,2526,Mallorca,Miguel Calatayud,4,2025,239,14612,S,2,34,0,0.028024910017848015,0,0.028024910017848015,0,0.0,1,0,0,0,0.028024910017848015,0.0
ESP-La Liga,2526,Mallorca,Omar Mascarell,4,2025,239,2456,D M S,30,2251,2,0.36964960023760796,2,0.36964960023760796,2,0.6136066876351833,7,8,5,0,6.234465690329671,5.480494217947125
ESP-La Liga,2526,Mallorca,Pablo Maffeo,4,2025,239,1003,D S,31,2690,1,0.29758226964622736,1,0.29758226964622736,2,1.7551907701417804,7,20,10,0,8.127348667941988,6.862479947507381
ESP-La Liga,2526,Mallorca,Pablo Torre,4,2025,239,11025,M S,35,1614,4,2.8149523828178644,4,2.8149523828178644,4,2.9544795835390687,25,34,4,0,8.271478340029716,4.640594145283103
ESP-La Liga,2526,Mallorca,Raíllo,4,2025,239,2584,D S,24,2069,0,0.6311804680153728,0,0.6311804680153728,1,0.36439406499266624,12,7,4,0,4.512468161061406,4.202221794053912
ESP-La Liga,2526,Mallorca,Samú Costa,4,2025,239,10974,M S,34,2731,7,4.27746016997844,7,4.27746016997844,2,1.9799835188314319,39,17,11,0,9.480698188766837,5.15883654076606
ESP-La Liga,2526,Mallorca,Sergi Darder,4,2025,239,2621,M S,38,2715,1,2.2581017958000302,1,2.2581017958000302,5,5.54317428637296,36,57,3,0,10.62109318934381,7.191008800640702
ESP-La Liga,2526,Mallorca,Takuma Asano,4,2025,239,6087,F M S,20,662,1,2.239371344447136,1,2.239371344447136,0,1.018438033759594,17,3,2,0,3.7131067626178265,1.4350337330251932
ESP-La Liga,2526,Mallorca,Toni Lato,4,2025,239,2479,D M S,12,601,0,0.0,0,0.0,1,0.4910133834928274,0,4,3,0,1.7519583329558372,1.357103642076254
ESP-La Liga,2526,Mallorca,Vedat Muriqi,4,2025,239,9002,F S,37,3150,23,21.630785251036286,18,16.427841836586595,1,2.4853103263303638,114,24,4,1,18.902257680892944,4.6435397625900805
ESP-La Liga,2526,Mallorca,Zito,4,2025,239,10380,F M S,10,511,0,0.9731584936380386,0,0.9731584936380386,2,0.9998054932802916,9,9,1,0,2.6188953332602978,0.6459314078092575
ESP-La Liga,2526,Osasuna,Abel Bretones,4,2025,157,12790,D M S,28,1600,1,0.5832634549587965,1,0.5832634549587965,2,1.463532455265522,11,13,5,1,3.3724373634904623,2.147059232927859
ESP-La Liga,2526,Osasuna,Aimar Oroz,4,2025,157,8424,F M S,31,2175,0,1.6443974245339632,0,1.6443974245339632,2,3.740993956103921,29,37,6,0,7.147825986146927,4.407638059929013
ESP-La Liga,2526,Osasuna,Aitor Fernández,4,2025,157,4193,GK S,2,134,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10702017694711685,0.10702017694711685
ESP-La Liga,2526,Osasuna,Alejandro Catena,4,2025,157,7604,D,35,3083,3,2.8552996991202235,3,2.8552996991202235,2,1.1020762361586094,19,11,11,1,5.703319581225514,4.280373828485608
ESP-La Liga,2526,Osasuna,Ante Budimir,4,2025,157,1235,F S,37,2995,17,19.191765047609806,11,13.24554404988885,0,1.7123363316059113,103,16,3,0,12.536680994555354,1.237377729266882
ESP-La Liga,2526,Osasuna,Asier Osambela,4,2025,157,12537,D S,17,295,1,0.40813053399324417,1,0.40813053399324417,0,0.585698839277029,6,3,1,0,1.2552912291139364,0.5480579566210508
ESP-La Liga,2526,Osasuna,Enzo Boyomo,4,2025,157,12893,D S,30,2544,1,1.1597838830202818,1,1.1597838830202818,2,1.4222577046602964,11,9,7,0,5.139672014862299,3.7208891063928604
ESP-La Liga,2526,Osasuna,Iker Benito,4,2025,157,10273,M S,6,148,1,0.3859800510108471,1,0.3859800510108471,0,0.14492438361048698,2,2,1,0,0.672303281724453,0.24680110812187195
ESP-La Liga,2526,Osasuna,Iker Muñoz,4,2025,157,11395,M S,19,928,0,0.3214873829856515,0,0.3214873829856515,0,0.252276461571455,9,5,5,0,1.885208336636424,1.586097290739417
ESP-La Liga,2526,Osasuna,Iñigo Arguibide,4,2025,157,12472,D S,6,187,0,0.0,0,0.0,0,0.03171418979763985,0,1,0,1,0.13765155244618654,0.1059373626485467
ESP-La Liga,2526,Osasuna,Jon Moncayola,4,2025,157,7857,D M S,36,3061,0,2.3341868557035923,0,2.3341868557035923,4,4.85785942338407,23,39,9,0,10.213275477290154,5.148858282715082
ESP-La Liga,2526,Osasuna,Jorge Herrando,4,2025,157,10858,D S,28,1597,0,0.17066956497728825,0,0.17066956497728825,1,0.6935188174247742,3,2,3,0,1.8340701051056385,1.8011348769068718
ESP-La Liga,2526,Osasuna,Juan Cruz,4,2025,157,8744,D S,15,644,0,0.5461479425430298,0,0.5461479425430298,0,0.07363276183605194,1,2,1,0,1.5106816906481981,1.4370489101856947
ESP-La Liga,2526,Osasuna,Kike Barja,4,2025,157,5140,M S,27,369,2,1.248927740380168,2,1.248927740380168,2,0.6617407351732254,8,10,4,0,3.1038959324359894,1.19322744384408
ESP-La Liga,2526,Osasuna,Lucas Torró,4,2025,157,7050,M S,34,2362,0,2.2390968278050423,0,2.2390968278050423,1,1.2621251428499818,29,15,6,0,5.123437849804759,3.7546714833006263
ESP-La Liga,2526,Osasuna,Moi Gómez,4,2025,157,2198,M S,26,1202,0,0.4181990008801222,0,0.4181990008801222,2,1.9109276719391346,11,16,3,0,5.146273463964462,3.1553665651008487
ESP-La Liga,2526,Osasuna,Raul García,4,2025,157,8042,F S,36,926,7,6.938203576952219,7,6.938203576952219,1,1.1225733663886786,39,12,2,1,7.228577986359596,1.1627431195229292
ESP-La Liga,2526,Osasuna,Raul Moro,4,2025,157,8584,M S,14,628,0,0.2312967237085104,0,0.2312967237085104,2,1.70481850579381,6,9,0,0,3.413567554205656,1.6930943839251995
ESP-La Liga,2526,Osasuna,Rubén García,4,2025,157,2183,F M S,35,2297,2,2.5968636460602283,2,2.5968636460602283,5,5.863754561170936,31,45,6,0,7.120284520089626,3.8182442067191005
ESP-La Liga,2526,Osasuna,Sergio Herrera,4,2025,157,7859,GK,37,3284,0,0.0,0,0.0,0,0.0,0,0,3,1,2.1348039116710424,2.1348039116710424
ESP-La Liga,2526,Osasuna,Sheraldo Becker,4,2025,157,7882,S,9,124,0,0.16511926800012589,0,0.16511926800012589,0,0.25038790702819824,3,2,0,0,0.41550716757774353,0.0
ESP-La Liga,2526,Osasuna,Valentin Rosier,4,2025,157,5615,D S,31,2563,1,0.9383662464097142,1,0.9383662464097142,1,1.9486182387918234,19,16,4,1,6.748972576111555,4.230974381789565
ESP-La Liga,2526,Osasuna,Víctor Muñoz,4,2025,157,13279,F M S,34,2705,6,7.1146949995309114,6,7.1146949995309114,2,2.412180700339377,81,27,3,0,11.554271526634693,3.834848198108375
ESP-La Liga,2526,Rayo Vallecano,Abdul Mumin,4,2025,145,11105,D S,3,77,0,0.0,0,0.0,0,0.0,0,0,0,0,0.560370683670044,0.560370683670044
ESP-La Liga,2526,Rayo Vallecano,Alemão,4,2025,145,14059,F S,26,1118,4,4.114549320191145,4,4.114549320191145,0,0.3112838324159384,25,7,3,0,6.356759304180741,2.0705359429121017
ESP-La Liga,2526,Rayo Vallecano,Alfonso Espino,4,2025,145,8733,D M S,30,1472,2,2.0612591905519366,2,2.0612591905519366,0,3.0738462451845407,20,19,3,0,7.71520034596324,4.115802895277739
ESP-La Liga,2526,Rayo Vallecano,Andrei Ratiu,4,2025,145,7515,D M S,35,2791,0,2.3735468704253435,0,2.3735468704253435,4,6.194820357486606,31,44,8,0,16.08938203752041,11.390583541244268
ESP-La Liga,2526,Rayo Vallecano,Augusto Batalla,4,2025,145,12298,GK,34,3060,0,0.0,0,0.0,0,0.050469039008021355,0,2,5,0,7.632259892299771,7.612099843099713
ESP-La Liga,2526,Rayo Vallecano,Carlos Martín,4,2025,145,10101,F M S,11,473,0,1.1495165657252073,0,1.1495165657252073,0,0.5790477748960257,9,3,1,0,2.493734013289213,0.8341227322816849
ESP-La Liga,2526,Rayo Vallecano,Daniel Cárdenas,4,2025,145,8108,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9386077299714088,0.9386077299714088
ESP-La Liga,2526,Rayo Vallecano,Florian Lejeune,4,2025,145,5073,D,36,3233,2,2.6121565653011203,2,2.6121565653011203,1,1.1719966726377606,50,16,7,0,10.796885312534869,9.678738729096949
ESP-La Liga,2526,Rayo Vallecano,Fran Pérez,4,2025,145,10944,F M S,29,1226,2,2.508813252672553,2,2.508813252672553,1,1.6743681291118264,17,13,4,0,6.37276441603899,2.6528973691165447
ESP-La Liga,2526,Rayo Vallecano,Gerard Gumbau,4,2025,145,2609,M S,28,1153,0,1.1357509652152658,0,1.1357509652152658,3,2.5143625792115927,20,23,4,0,6.054331148043275,4.46986211836338
ESP-La Liga,2526,Rayo Vallecano,Ilias Akhomach,4,2025,145,10121,F M S,20,876,0,2.596906803548336,0,2.596906803548336,1,1.5595727320760489,24,13,2,0,5.816525641828775,2.7779084891080856
ESP-La Liga,2526,Rayo Vallecano,Isi Palazón,4,2025,145,9812,F M S,31,2294,3,4.703491798602045,1,3.2169365379959345,3,4.25213922560215,52,39,10,1,11.040195340290666,6.673252057284117
ESP-La Liga,2526,Rayo Vallecano,Iván Balliu,4,2025,145,5672,D S,14,572,0,0.9272420238703489,0,0.9272420238703489,0,0.0937120970338583,4,3,3,0,2.0416393764317036,1.0687691681087017
ESP-La Liga,2526,Rayo Vallecano,Jorge De Frutos,4,2025,145,8107,F M S,36,2526,10,12.133321626111865,9,11.390043957158923,1,3.344836812466383,63,31,3,0,16.192682379856706,2.233673200942576
ESP-La Liga,2526,Rayo Vallecano,Jozhua Vertrouwd,4,2025,145,13694,D S,9,433,0,0.08462949842214584,0,0.08462949842214584,0,0.07786183804273605,1,2,0,0,0.8880379656329751,0.8812460610643029
ESP-La Liga,2526,Rayo Vallecano,Luiz Felipe,4,2025,145,6177,D S,10,473,0,0.23700565844774246,0,0.23700565844774246,0,0.019812732934951782,3,1,1,0,0.7661405727267265,0.7661405727267265
ESP-La Liga,2526,Rayo Vallecano,Nobel Mendy,4,2025,145,12286,D S,24,1834,2,2.1846237517893314,2,2.1846237517893314,0,0.3597838692367077,11,3,7,2,3.9572747480124235,3.546960476785898
ESP-La Liga,2526,Rayo Vallecano,Pathé Ciss,4,2025,145,9815,D M S,29,1974,2,3.959737098775804,2,3.959737098775804,1,0.47962510120123625,20,12,9,2,10.748411556705832,8.874764986336231
ESP-La Liga,2526,Rayo Vallecano,Pedro Díaz,4,2025,145,12863,F M S,34,1868,0,1.7679051300510764,0,1.7679051300510764,1,1.6380874933674932,44,23,2,0,7.993919337168336,5.8795163836330175
ESP-La Liga,2526,Rayo Vallecano,Pelayo Fernández,4,2025,145,12864,S,1,37,0,0.05708131566643715,0,0.05708131566643715,0,0.0,1,0,0,0,0.08538762480020523,0.08538762480020523
ESP-La Liga,2526,Rayo Vallecano,Pep Chavarría,4,2025,145,11087,D S,33,2672,1,0.6448125010356307,1,0.6448125010356307,2,3.702762270346284,18,27,4,1,11.969282133504748,8.858007108792663
ESP-La Liga,2526,Rayo Vallecano,Randy Nteka,4,2025,145,9813,F S,13,342,3,3.415595294907689,3,2.6723177153617144,0,0.12943650968372822,13,4,3,0,3.300931954756379,0.6292829792946577
ESP-La Liga,2526,Rayo Vallecano,Samu Becerra,4,2025,145,13695,S,3,9,0,0.0,0,0.0,0,0.08462949842214584,0,1,0,0,0.0,0.0
ESP-La Liga,2526,Rayo Vallecano,Sergio Camello,4,2025,145,7528,F M S,22,810,5,3.886531239375472,5,3.886531239375472,1,1.591644560918212,27,17,2,1,5.900235395878553,0.5705750286579132
ESP-La Liga,2526,Rayo Vallecano,Unai López,4,2025,145,4091,M S,28,1637,0,1.0071794828400016,0,1.0071794828400016,4,2.520821467973292,22,36,6,1,7.014563919045031,5.052038587629795
ESP-La Liga,2526,Rayo Vallecano,Álvaro García,4,2025,145,7071,F M S,32,2123,4,6.8708263747394085,4,6.8708263747394085,5,7.334621558897197,47,40,3,0,14.599677024409175,2.0335369165986776
ESP-La Liga,2526,Rayo Vallecano,Óscar Trejo,4,2025,145,3208,M S,7,131,0,0.11152663826942444,0,0.11152663826942444,1,0.7296474687755108,1,7,1,0,1.5641020610928535,0.7660680264234543
ESP-La Liga,2526,Rayo Vallecano,Óscar Valentín,4,2025,145,9811,M S,33,2143,1,1.4860157845541835,1,1.4860157845541835,0,0.9415555438026786,13,10,3,1,10.363398014567792,8.101587588898838
ESP-La Liga,2526,Real Betis,Abdessamad Ezzalzouli,4,2025,153,10095,F M S,29,2275,10,10.301263853907585,10,10.301263853907585,8,6.2180118300020695,73,32,3,0,18.697799935936928,4.9303385354578495
ESP-La Liga,2526,Real Betis,Adrián,4,2025,153,527,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14780040085315704,0.14780040085315704
ESP-La Liga,2526,Real Betis,Aitor Ruibal,4,2025,153,6427,D F M S,27,1809,4,4.419992010109127,4,4.419992010109127,2,1.7956423908472061,31,19,4,1,10.049647815525532,4.529752524569631
ESP-La Liga,2526,Real Betis,Antony,4,2025,153,11094,F M S,32,2495,8,9.02497192658484,8,9.02497192658484,6,6.643909856677055,90,56,6,1,22.010275080800056,10.2550476831384
ESP-La Liga,2526,Real Betis,Cédric Bakambu,4,2025,153,2306,F S,18,542,3,4.446228556334972,3,4.446228556334972,1,1.0754088601097465,21,4,1,0,5.470247928053141,1.102149996906519
ESP-La Liga,2526,Real Betis,Dani Pérez,4,2025,153,12044,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2526,Real Betis,Diego Llorente,4,2025,153,2163,D S,18,1221,1,1.1309194639325142,1,1.1309194639325142,0,0.053407616913318634,4,1,5,0,3.991023997310549,3.7352525391615927
ESP-La Liga,2526,Real Betis,Ezequiel Ávila,4,2025,153,6955,F S,16,350,1,1.645847663283348,0,0.902570053935051,0,0.4049630733206868,8,9,2,0,1.5162664540112019,0.8896453380584717
ESP-La Liga,2526,Real Betis,Giovani Lo Celso,4,2025,153,5681,F M S,24,1396,2,2.9037401657551527,2,2.9037401657551527,3,2.8784077670425177,30,32,4,0,10.672939863055944,6.766227323561907
ESP-La Liga,2526,Real Betis,Héctor Bellerín,4,2025,153,492,D S,27,1822,2,0.5421263910830021,2,0.5421263910830021,3,3.8523782826960087,7,24,2,0,8.855655074119568,6.866296399384737
ESP-La Liga,2526,Real Betis,Isco,4,2025,153,2255,M S,8,213,1,0.9982502274215221,0,0.254972618073225,1,0.6222779601812363,7,5,0,0,1.3436147421598434,1.0085393972694874
ESP-La Liga,2526,Real Betis,Iván Corralejo,4,2025,153,13855,S,1,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.05513961985707283,0.05513961985707283
ESP-La Liga,2526,Real Betis,Juan Camilo Hernández,4,2025,153,6954,F S,32,2623,11,12.400350131094456,10,11.657072521746159,3,4.870423881337047,89,34,5,0,19.107489496469498,5.405497080646455
ESP-La Liga,2526,Real Betis,Júnior Firpo,4,2025,153,6485,D S,12,846,0,0.4448377713561058,0,0.4448377713561058,1,0.957407258450985,5,8,2,0,2.8417121320962906,2.3680821657180786
ESP-La Liga,2526,Real Betis,Marc Bartra,4,2025,153,2453,D S,25,1973,1,0.7785803359001875,1,0.7785803359001875,0,0.12191595695912838,16,5,3,0,6.516638816334307,6.29856242146343
ESP-La Liga,2526,Real Betis,Marc Roca,4,2025,153,5086,M S,29,2020,1,0.9589633732102811,1,0.9589633732102811,2,2.0623733028769493,16,19,1,0,8.206119364127517,7.05390945635736
ESP-La Liga,2526,Real Betis,Natan,4,2025,153,11890,D S,33,2820,0,0.5199076561257243,0,0.5199076561257243,0,0.3320370214059949,10,7,8,0,7.9655610248446465,7.7015365883708
ESP-La Liga,2526,Real Betis,Nelson Deossa,4,2025,153,14001,M S,20,725,0,0.473878163844347,0,0.473878163844347,0,0.6545962225645781,18,8,3,0,4.098076751455665,3.2412512339651585
ESP-La Liga,2526,Real Betis,Pablo Fornals,4,2025,153,2335,F M S,37,2912,9,4.941328717395663,9,4.941328717395663,6,7.8924933429807425,43,84,2,0,23.12612571939826,12.777029509656131
ESP-La Liga,2526,Real Betis,Pablo García,4,2025,153,13376,M S,15,346,0,1.4114344269037247,0,1.4114344269037247,0,0.055034251883625984,13,2,1,0,1.6470036320388317,0.34752048552036285
ESP-La Liga,2526,Real Betis,Pau López,4,2025,153,2107,GK,9,810,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5678549129515886,0.5678549129515886
ESP-La Liga,2526,Real Betis,Ricardo Rodríguez,4,2025,153,308,D S,23,1552,0,0.14109168946743011,0,0.14109168946743011,1,0.4879046082496643,3,7,0,0,2.7929348312318325,2.435595016926527
ESP-La Liga,2526,Real Betis,Rodrigo Riquelme,4,2025,153,8002,M S,25,788,1,2.6496557127684355,1,2.6496557127684355,1,1.466417740099132,24,14,2,0,6.590603470802307,2.7007025675848126
ESP-La Liga,2526,Real Betis,Sergi Altimira,4,2025,153,11953,M S,24,1176,1,0.5072789322584867,1,0.5072789322584867,2,0.5556181967258453,7,11,3,0,4.316389311105013,3.7588356025516987
ESP-La Liga,2526,Real Betis,Sofyan Amrabat,4,2025,153,7927,M S,17,1297,0,0.2392287040129304,0,0.2392287040129304,0,0.23958174046128988,8,7,4,0,3.977388694882393,3.5761187840253115
ESP-La Liga,2526,Real Betis,Valentín Gómez,4,2025,153,13845,D S,28,1852,1,0.953595282509923,1,0.953595282509923,0,2.110032780095935,11,10,5,0,5.001710316166282,3.893445262685418
ESP-La Liga,2526,Real Betis,Álvaro Fidalgo,4,2025,153,14440,M S,9,567,1,0.5265598297119141,1,0.5265598297119141,0,0.19634011760354042,4,4,0,0,2.017945224419236,1.3912485651671886
ESP-La Liga,2526,Real Betis,Álvaro Vallés,4,2025,153,11740,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,1,0,3.662847968749702,3.662847968749702
ESP-La Liga,2526,Real Betis,Ángel Ortiz,4,2025,153,13374,D S,13,584,0,0.027390213683247566,0,0.027390213683247566,0,0.8803559150546789,1,6,1,0,1.54257298912853,0.8120450833812356
ESP-La Liga,2526,Real Madrid,Andriy Lunin,4,2025,150,7194,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9675961472094059,0.9675961472094059
ESP-La Liga,2526,Real Madrid,Antonio Rüdiger,4,2025,150,1822,D S,18,1501,1,1.4131802674382925,1,1.4131802674382925,0,0.3116191700100899,13,2,0,0,4.972962256520987,4.5913289822638035
ESP-La Liga,2526,Real Madrid,Arda Güler,4,2025,150,12190,F M S,33,2076,4,4.8113659825176,4,4.8113659825176,9,8.848396001383662,49,70,1,0,16.119426768273115,8.680156823247671
ESP-La Liga,2526,Real Madrid,Aurelien Tchouameni,4,2025,150,6560,M S,33,2656,1,3.0622244104743004,1,3.0622244104743004,0,2.3133272044360638,45,24,8,0,13.883047316223383,11.357132777571678
ESP-La Liga,2526,Real Madrid,Brahim Diaz,4,2025,150,6421,F M S,30,1243,1,1.7095827870070934,1,1.7095827870070934,6,3.635775487869978,15,30,2,0,7.436839532107115,2.803654298186302
ESP-La Liga,2526,Real Madrid,César Palacios,4,2025,150,14352,S,5,68,0,0.13092555105686188,0,0.13092555105686188,0,0.02893521636724472,2,1,0,0,0.45789235830307007,0.29803159087896347
ESP-La Liga,2526,Real Madrid,Dani Ceballos,4,2025,150,2446,M S,16,451,0,0.08126241341233253,0,0.08126241341233253,0,0.589991744607687,3,9,1,0,5.687696643173695,5.359475754201412
ESP-La Liga,2526,Real Madrid,Daniel Carvajal,4,2025,150,2260,D S,17,965,0,0.28454697225242853,0,0.28454697225242853,1,1.9865489229559898,5,11,0,0,4.963872527703643,3.1964759286493063
ESP-La Liga,2526,Real Madrid,Daniel Yáñez,4,2025,150,13266,S,2,40,0,0.0,0,0.0,1,0.3712937831878662,0,2,0,0,0.17272072657942772,0.17272072657942772
ESP-La Liga,2526,Real Madrid,David Alaba,4,2025,150,391,D S,11,419,0,0.25780999287962914,0,0.25780999287962914,0,0.0,4,0,1,0,2.121829517185688,2.0296965166926384
ESP-La Liga,2526,Real Madrid,David Jiménez,4,2025,150,13113,D S,2,78,0,0.09088162332773209,0,0.09088162332773209,0,0.0,1,0,0,0,0.2897253930568695,0.19884377717971802
ESP-La Liga,2526,Real Madrid,Dean Huijsen,4,2025,150,11943,D S,28,2046,2,2.327382738701999,2,2.327382738701999,2,1.1454473715275526,20,10,7,1,10.479818224906921,10.072807345539331
ESP-La Liga,2526,Real Madrid,Diego Aguado,4,2025,150,13236,S,1,24,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14279142022132874,0.14279142022132874
ESP-La Liga,2526,Real Madrid,Eder Militão,4,2025,150,7829,D S,16,1147,2,1.8924340261146426,2,1.8924340261146426,1,1.1158691756427288,21,8,2,0,6.2966620568186045,5.192408312112093
ESP-La Liga,2526,Real Madrid,Eduardo Camavinga,4,2025,150,7359,D M S,29,1507,1,1.1423941813409328,1,1.1423941813409328,0,1.8246677611023188,13,15,2,0,7.222875934094191,5.800564680248499
ESP-La Liga,2526,Real Madrid,Endrick,4,2025,150,12884,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2526,Real Madrid,Federico Valverde,4,2025,150,6241,D F M S,33,2765,5,2.2435944536700845,5,2.2435944536700845,8,5.012471796944737,51,43,3,1,19.056539345532656,15.301276870071888
ESP-La Liga,2526,Real Madrid,Ferland Mendy,4,2025,150,6233,D S,5,204,0,0.0,0,0.0,0,0.0,0,0,0,0,0.42474545538425446,0.42474545538425446
ESP-La Liga,2526,Real Madrid,Fran García,4,2025,150,9810,D M S,13,930,1,0.9465890973806381,1,0.9465890973806381,1,0.3020932860672474,6,5,0,1,4.634012538939714,3.96155970916152
ESP-La Liga,2526,Real Madrid,Franco Mastantuono,4,2025,150,13847,D F M S,23,1026,1,2.6822766698896885,1,2.6822766698896885,0,2.86138834618032,30,16,5,1,7.648913703858852,4.390332970768213
ESP-La Liga,2526,Real Madrid,Gonzalo García,4,2025,150,12035,F S,30,923,6,5.269253443926573,6,5.269253443926573,1,1.6349990256130695,21,13,2,0,8.073908843100071,1.9430877678096294
ESP-La Liga,2526,Real Madrid,Jorge Cestero,4,2025,150,14246,S,2,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2526,Real Madrid,Jude Bellingham,4,2025,150,8824,M S,28,1933,6,7.732056498527527,6,7.732056498527527,4,3.037935324013233,51,36,3,0,13.966085232794285,8.35675865970552
ESP-La Liga,2526,Real Madrid,Kylian Mbappe-Lottin,4,2025,150,3423,F S,31,2623,25,25.796528611332178,17,19.107029650360346,5,7.240631651133299,146,65,4,0,27.866944551467896,7.233587654307485
ESP-La Liga,2526,Real Madrid,Manuel Serrano,4,2025,150,14630,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5011940598487854,0.5011940598487854
ESP-La Liga,2526,Real Madrid,Manuel Ángel,4,2025,150,14502,M S,4,86,0,0.06146223843097687,0,0.06146223843097687,0,0.0,2,0,0,0,0.3262549117207527,0.2647926788777113
ESP-La Liga,2526,Real Madrid,Raúl,4,2025,150,13201,D S,23,1692,2,1.511999098584056,2,1.511999098584056,0,0.4637518934905529,14,5,4,0,7.886597044765949,7.307897858321667
ESP-La Liga,2526,Real Madrid,Rodrygo,4,2025,150,8015,F M S,19,633,1,2.848481699824333,1,2.848481699824333,3,2.88282679207623,27,17,2,0,4.605150379240513,1.4849299378693104
ESP-La Liga,2526,Real Madrid,Thiago Pitarch,4,2025,150,13848,M S,10,615,0,0.34887390956282616,0,0.34887390956282616,2,0.894539013504982,6,6,2,0,2.404643889516592,1.81363170966506
ESP-La Liga,2526,Real Madrid,Thibaut Courtois,4,2025,150,680,GK,32,2880,0,0.0,0,0.0,0,0.0,0,0,1,0,6.53979423083365,6.53979423083365
ESP-La Liga,2526,Real Madrid,Trent Alexander-Arnold,4,2025,150,1791,D M S,21,1175,0,0.40312566235661507,0,0.40312566235661507,4,2.0283965058624744,10,28,4,0,6.278945114463568,5.344461210072041
ESP-La Liga,2526,Real Madrid,Valde,4,2025,150,13543,D,1,81,0,0.0,0,0.0,0,0.018097510561347008,0,1,0,0,0.16238687932491302,0.14428937435150146
ESP-La Liga,2526,Real Madrid,Vinícius Júnior,4,2025,150,7008,F M S,36,2865,16,14.403762575238943,12,10.687374416738749,5,7.155190063640475,100,69,7,0,23.046170502901077,8.551076833158731
ESP-La Liga,2526,Real Madrid,Álvaro Fernández,4,2025,150,10576,D S,28,2334,2,0.7583160568028688,2,0.7583160568028688,3,1.7765214759856462,9,29,5,1,16.8298107534647,15.121318858116865
ESP-La Liga,2526,Real Madrid,Álvaro Leiva,4,2025,150,14353,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2526,Real Oviedo,Aarón,4,2025,289,2346,GK,37,3330,0,0.0,0,0.0,1,0.44070593267679214,0,2,4,0,3.903619561344385,3.4629136249423027
