player,us_np_xg,us_xa,us_xg_chain,us_shots,us_np_goals,ss_shotsFromInsideTheBox,ss_totalShots,ss_bigChancesCreated,ss_keyPasses,ss_possessionWonAttThird,ss_ballRecovery,ss_wasFouled,ss_dispossessed,ss_possessionLost,ss_successfulDribbles,ss_touches,ss_aerialDuelsWon,ss_totalDuelsWon,ss_minutesPlayed,season_nineties,age,league,team,seasons,fifa_value_eur,fifa_contract_end,fifa_pace,fifa_release_clause_eur,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_accuratePassesPercentage,fifa_best_position,fifa_defensive_work_rate,fifa_stamina,fifa_aggression,pos,team_poss,np_xg_p90,npxg_per_shot,xa_p90,xg_chain_p90,key_passes_p90,big_chances_created_p90,press_won_att3rd_p90,ball_recov_p90,fouled_p90,dispossessed_p90,dribbles_p90,box_shot_share,np_g_minus_xg,FINISH,LINK,PRESS,HOLDUP,SPACE,gates_passed,score,role
Dominic Solanke,15.241229880601168,3.0587939582765102,21.006265353411436,80.0,11.0,75.0,80.0,7.0,20.0,22.0,72.0,45.0,64.0,375.0,30.0,1091.0,66.0,181.0,3206.0,35.6,27.0,ENG-Premier League,Tottenham,2,23000000.0,2030.0,71.0,43700000.0,37.8887697257545,43.51068827813,72.7193674471975,ST,,87.0,75.0,FW,52.55,0.4281244348483474,0.1905153735075146,0.08592117860327275,0.5900636335227931,0.5617977528089887,0.19662921348314605,0.6179775280898876,2.0224719101123596,1.2640449438202246,1.797752808988764,0.8426966292134831,0.9375,-4.241229880601168,0.9625351349465898,-0.4311118745912738,-0.03513072112974602,-0.1233156291479445,-0.6871917325005596,2,0.004253566615604151,CF
Benjamin Šeško,21.831699727103114,3.139570949599147,29.08351274393499,129.0,22.0,98.0,129.0,5.0,28.0,16.0,100.0,26.0,85.0,546.0,49.0,1569.0,134.0,221.0,4042.0,44.7,22.0,ENG-Premier League,Manchester Utd,2,43000000.0,2030.0,86.0,90300000.0,55.1348055818995,30.2651515151515,68.5869411547205,ST,,84.0,62.0,FW,52.7,0.4884049155951479,0.1692379823806443,0.07023648656821357,0.6506378689918342,0.6263982102908277,0.11185682326621924,0.35794183445190153,2.237136465324385,0.5816554809843401,1.901565995525727,1.0961968680089484,0.7596899224806202,0.16830027289688587,0.9944109339282542,-0.4590881910346788,-0.7451434802606215,-0.4728596521367495,0.5967285191006723,0,0.003382319715857965,CF
Gorka Guruzeta,17.77210331056267,4.952907676808536,25.297293609008193,143.0,16.0,123.0,143.0,9.0,41.0,37.0,120.0,51.0,35.0,482.0,18.0,1623.0,114.0,218.0,4218.0,46.7,28.0,ESP-La Liga,Athletic Club,2,,,,,37.561705310396505,34.891304347826,70.6206896551725,,,,,FW,48.5,0.3805589573996289,0.12428044273120749,0.10605798023144616,0.5416979359530661,0.8779443254817987,0.19271948608137043,0.7922912205567452,2.569593147751606,1.0920770877944326,0.7494646680942184,0.38543897216274087,0.8601398601398601,-1.7721033105626702,0.195067523126277,-0.2950026413365358,0.6112639962845985,-0.30493897134855374,-0.36005381069460995,1,-0.0024798976021195504,?
Adam Daghim,3.1088089011609554,3.074686413630843,9.786626935005188,27.0,2.0,22.0,27.0,6.0,18.0,4.0,45.0,23.0,18.0,259.0,17.0,740.0,19.0,85.0,1381.0,15.2,19.0,GER-Bundesliga,Wolfsburg,1,5000000.0,,88.0,0.0,44.186046511628,44.594594594595,66.750629722922,LM,,66.0,73.0,"MF,FW",45.7,0.20452690139216814,0.11514107041336873,0.202282000896766,0.6438570351977098,1.1842105263157896,0.39473684210526316,0.2631578947368421,2.960526315789474,1.5131578947368423,1.1842105263157896,1.118421052631579,0.8148148148148148,-1.1088089011609554,-0.5352732735888536,0.5449041523110145,-0.8448201865913411,0.31249832340648837,0.7612615206973923,2,-0.005492341022145894,wide/AM
Emersonn,7.415036683902144,1.878817074000836,8.169102063402534,51.0,7.0,41.0,52.0,1.0,18.0,11.0,34.0,10.0,16.0,175.0,10.0,540.0,62.0,102.0,1504.0,16.7,21.0,FRA-Ligue 1,Toulouse,1,5000000.0,2029.0,81.0,11000000.0,43.971631205674,32.520325203252,75.20325203252,ST,,71.0,58.0,FW,43.65,0.4440141726887512,0.145392876154944,0.1125040164072357,0.48916778822769663,1.0778443113772456,0.059880239520958084,0.6586826347305389,2.035928143712575,0.5988023952095809,0.9580838323353293,0.5988023952095809,0.7884615384615384,-0.41503668390214443,0.6176463670976671,-0.35830302558061755,0.08761945186410963,-0.523989255270773,-0.06866820312148922,1,-0.006538893006755029,CF
Gaetano Oristanio,8.092138422653079,2.9299946054816246,12.317715354263783,67.0,4.0,38.0,68.0,2.0,43.0,20.0,114.0,91.0,98.0,467.0,70.0,1308.0,24.0,209.0,3190.0,35.2,22.0,ITA-Serie A,Parma,2,4900000.0,,85.0,0.0,37.8351539225425,43.1332825590255,79.67999458764649,CAM,,69.0,73.0,"FW,MF",44.2,0.22989029609809883,0.12077818541273252,0.08323848311027342,0.3499350952915847,1.221590909090909,0.056818181818181816,0.5681818181818181,3.2386363636363633,2.5852272727272725,2.7840909090909087,1.9886363636363635,0.5588235294117647,-4.092138422653079,-0.391415515273814,-0.6389663171785005,0.11873411441866175,0.44448095307148194,1.0340239397006863,2,-0.01207290131352104,wide/AM
Randy Nteka,6.007423131726682,0.8940387405455112,8.526375001296401,29.0,6.0,25.0,29.0,1.0,13.0,12.0,38.0,22.0,24.0,187.0,9.0,587.0,61.0,112.0,1533.0,16.7,27.0,ESP-La Liga,Rayo Vallecano,2,1700000.0,2028.0,71.0,3600000.0,50.6144393241165,36.879699248120005,72.58796249621949,ST,,78.0,83.0,FW,52.6,0.35972593603153785,0.20715252178367868,0.05353525392488091,0.5105613773231378,0.7784431137724551,0.059880239520958084,0.718562874251497,2.2754491017964074,1.3173652694610778,1.437125748502994,0.5389221556886228,0.8620689655172413,-0.007423131726682186,0.859258679716432,-0.7121218201750923,0.3223897200300383,0.09814882148319906,-0.8618686975385075,2,-0.01329582251695366,CF
Hugo Duro,18.801358252763748,3.187305051833391,21.78787235915661,84.0,19.0,83.0,85.0,4.0,31.0,25.0,85.0,88.0,44.0,434.0,10.0,1392.0,106.0,232.0,4161.0,46.1,25.0,ESP-La Liga,Valencia,2,13500000.0,2028.0,73.0,29400000.0,34.1098484848485,46.9079939668175,70.406945594467,ST,,76.0,73.0,FW,48.05,0.40783857381266264,0.22382569348528272,0.06913893821764405,0.47262196006847307,0.6724511930585683,0.08676789587852494,0.5422993492407809,1.843817787418655,1.9088937093275486,0.9544468546637743,0.21691973969631237,0.9764705882352941,0.19864174723625183,1.1856134593526757,-0.70784927667751,-0.3012401968075368,0.3848054543873402,-0.8952735186398061,1,-0.017377203330585803,CF
Romain Faivre,2.3766720965504646,3.2681193463504314,6.562979099340738,30.0,2.0,20.0,30.0,7.0,20.0,7.0,69.0,34.0,10.0,193.0,29.0,827.0,10.0,93.0,1493.0,16.5,27.0,FRA-Ligue 1,Auxerre,2,8000000.0,,68.0,0.0,70.5882352941175,58.2161125319695,84.114684230918,RM,,73.0,59.0,"MF,FW",43.2,0.14404073312427057,0.07922240321834882,0.19806783917275342,0.3977563090509538,1.2121212121212122,0.42424242424242425,0.42424242424242425,4.181818181818182,2.0606060606060606,0.6060606060606061,1.7575757575757576,0.6666666666666666,-0.37667209655046463,-1.0792937757402759,0.22003703183297205,-0.07095564153523098,1.7903070405905144,-0.38874664183467406,3,-0.018771254470496115,wide/AM
Luka Sučić,5.421890465542674,3.789215099066496,14.430346918292344,66.0,4.0,23.0,66.0,7.0,34.0,26.0,152.0,21.0,32.0,377.0,39.0,1803.0,42.0,146.0,2829.0,31.299999999999997,22.0,ESP-La Liga,Real Sociedad,2,11500000.0,2028.0,78.0,25000000.0,48.3473389355745,47.5623885918,81.9811941299075,CAM,,75.0,70.0,"MF,FW",52.55,0.17322333755727395,0.08214985553852537,0.12106118527368998,0.461033447868765,1.086261980830671,0.22364217252396168,0.8306709265175719,4.856230031948882,0.670926517571885,1.0223642172523963,1.246006389776358,0.3484848484848485,-1.421890465542674,-0.945590301462138,-0.24043097275693898,1.2878739594525177,0.05731197748834324,0.07585783224991768,3,-0.018955055203526583,wide/AM
Lameck Banda,4.808268768712878,4.30539339967072,10.368246275931597,55.0,5.0,26.0,55.0,7.0,35.0,11.0,109.0,69.0,46.0,396.0,44.0,1130.0,13.0,161.0,2369.0,26.3,24.0,ITA-Serie A,Lecce,2,2200000.0,2030.0,88.0,4100000.0,25.0,45.368462368757,82.5396825396825,RM,,59.0,41.0,"MF,FW",42.75,0.18282390755562275,0.08742306852205232,0.16370317109014143,0.3942298964232546,1.3307984790874525,0.2661596958174905,0.4182509505703422,4.144486692015209,2.623574144486692,1.7490494296577945,1.6730038022813687,0.4727272727272727,0.19173123128712177,-0.8630675278419884,-0.015484486345209453,-0.09774283313030702,0.3774090143755989,1.0801587290347394,3,-0.02055140866131014,wide/AM
Anthony Elanga,7.376328129321337,8.35542050935328,17.138541132211685,61.0,6.0,43.0,61.0,11.0,65.0,16.0,121.0,72.0,61.0,705.0,38.0,1947.0,37.0,180.0,3845.0,42.5,23.0,ENG-Premier League,Newcastle,2,24000000.0,2030.0,92.0,47400000.0,38.24355971896949,45.487506552507,79.220523563321,RM,,75.0,40.0,"FW,MF",51.9,0.17356066186638439,0.12092341195608748,0.1965981296318419,0.4032597913461573,1.5294117647058822,0.25882352941176473,0.3764705882352941,2.847058823529412,1.6941176470588235,1.4352941176470588,0.8941176470588236,0.7049180327868853,-1.3763281293213367,-0.597675129835636,0.21626985177580366,-0.5403409673647781,0.2469724704842936,0.9357893764650536,2,-0.026005235945511657,wide/AM
Jeremie Boga,7.660908833146095,3.9747515451163054,14.623953092843294,54.0,5.0,39.0,54.0,5.0,39.0,8.0,58.0,24.0,25.0,239.0,47.0,959.0,6.0,94.0,1748.0,26.4,28.0,ITA-Serie A,Juventus,2,7500000.0,,84.0,0.0,35.064935064935,50.242587601078,84.05648947448151,LW,,66.0,56.0,"MF,FW",57.400000000000006,0.29018594064947334,0.14186868209529807,0.15055877064834491,0.5539376171531551,1.4772727272727273,0.1893939393939394,0.30303030303030304,2.1969696969696972,0.9090909090909092,0.946969696969697,1.7803030303030305,0.7222222222222222,-2.6609088331460953,0.019325107847065183,0.13722628807549947,-0.9161643237174641,-0.05627530665996905,0.8383509125968026,2,-0.026783674872326663,wide/AM
Endrick,8.643455516546965,5.211985297501087,14.533445455133915,73.0,5.0,17.0,24.0,1.0,4.0,1.0,7.0,10.0,3.0,39.0,5.0,148.0,6.0,22.0,415.0,17.6,19.0,ESP-La Liga,Real Madrid,2,30000000.0,,87.0,0.0,30.0,70.0,40.1408450704225,ST,,68.0,69.0,FW,59.95,0.49110542707653204,0.11840350022667075,0.2961355282671072,0.825763946314427,0.22727272727272727,0.056818181818181816,0.056818181818181816,0.3977272727272727,0.5681818181818181,0.17045454545454544,0.28409090909090906,0.7083333333333334,-3.6434555165469646,0.5498532182791305,0.6745263540564017,-2.08235040807181,0.3298088384274046,0.20562663879498427,2,-0.030059866947120678,CF
Rasmus Højlund,18.41621076129377,5.408801399171352,28.120265621691942,92.0,16.0,79.0,92.0,9.0,49.0,28.0,68.0,81.0,95.0,520.0,21.0,1486.0,74.0,182.0,4783.0,52.900000000000006,22.0,ENG-Premier League,Manchester Utd,2,22000000.0,,85.0,0.0,30.218253968254,35.380722337244,75.4319526627215,ST,,70.0,82.0,FW,52.7,0.3481325285688803,0.2001762039271062,0.10224577314123538,0.5315740193136472,0.9262759924385632,0.17013232514177692,0.5293005671077504,1.2854442344045367,1.5311909262759922,1.7958412098298675,0.3969754253308128,0.8586956521739131,-2.416210761293769,0.7541655213928042,-0.32570709478581333,-0.4771028748036026,-0.4056528551122981,0.11878409467166379,0,-0.03133628237506794,CF
Simon Adingra,6.040441820397973,3.5255746338516474,10.899197950959206,56.0,5.0,42.0,55.0,5.0,29.0,21.0,107.0,12.0,27.0,370.0,44.0,1177.0,11.0,101.0,2015.0,29.0,23.0,FRA-Ligue 1,Monaco,2,12000000.0,,87.0,0.0,47.2027972027975,38.082679971489995,79.36965252313601,CAM,,70.0,47.0,"MF,FW",54.4,0.20829109725510253,0.10786503250710666,0.12157153909833267,0.37583441210204155,1.0,0.1724137931034483,0.7241379310344828,3.689655172413793,0.41379310344827586,0.9310344827586207,1.5172413793103448,0.7636363636363637,-1.040441820397973,-0.5864579767290901,-0.4189495679579879,0.6875628374755289,-0.3787968166399325,0.9147151249788679,1,-0.03345157242582342,wide/AM
Jeff Ekhator,4.515214305371046,2.243360203690827,7.192193451337516,30.0,4.0,26.0,30.0,3.0,21.0,16.0,64.0,32.0,26.0,257.0,16.0,645.0,42.0,108.0,1736.0,19.1,18.0,ITA-Serie A,Genoa,2,2200000.0,2029.0,69.0,4400000.0,39.880952380951996,42.931547619048004,65.09119834252101,ST,,57.0,55.0,"FW,MF",47.2,0.23639865473146837,0.1505071435123682,0.11745341380580245,0.37655463096007935,1.0994764397905759,0.15706806282722513,0.8376963350785339,3.3507853403141357,1.6753926701570678,1.3612565445026177,0.8376963350785339,0.8666666666666667,-0.5152143053710461,-0.1016291585837111,-0.4137136123437974,0.9371672364954432,0.21588781851625685,-0.8418206204249767,2,-0.03529216571909646,CF
Rodrigo Muniz,11.383613789454103,1.742494654841721,12.524309318512678,72.0,9.0,66.0,71.0,2.0,15.0,10.0,29.0,49.0,36.0,273.0,11.0,703.0,145.0,222.0,1964.0,21.799999999999997,24.0,ENG-Premier League,Fulham,2,11500000.0,2030.0,68.0,22700000.0,52.299843014128996,46.3721210296555,54.06926406926401,ST,,69.0,79.0,FW,52.0,0.5221841187822983,0.15810574707575142,0.07993094746980373,0.5745096017666367,0.6880733944954129,0.09174311926605505,0.4587155963302753,1.3302752293577984,2.247706422018349,1.6513761467889911,0.5045871559633028,0.9295774647887324,-2.3836137894541025,1.0193446257593668,-0.5092487156706869,-0.6731457140802426,0.907715235815979,-1.109242487378109,1,-0.03733425302819804,CF
Nick Woltemade,18.146821612492204,8.241136942058802,27.48874539323151,81.0,17.0,48.0,49.0,9.0,38.0,11.0,53.0,38.0,54.0,329.0,32.0,934.0,51.0,128.0,1726.0,40.1,23.0,GER-Bundesliga,Stuttgart,2,32000000.0,2031.0,67.0,63200000.0,22.3684210526315,44.3548387096775,63.581535606588,ST,,76.0,63.0,"FW,MF",57.45,0.4525391923314764,0.22403483472212596,0.20551463695907235,0.6855048726491648,0.9476309226932668,0.22443890274314213,0.2743142144638404,1.3216957605985038,0.9476309226932668,1.346633416458853,0.798004987531172,0.9795918367346939,-1.1468216124922037,1.3521919659797723,0.4180562652329914,-1.216306351645598,-0.5976500542221487,-1.0163976226650415,1,-0.04280636405900724,CF
Federico Viñas,8.392383448779583,3.027751691639424,8.796410974115133,60.0,7.0,49.0,57.0,5.0,27.0,7.0,89.0,69.0,55.0,320.0,49.0,1058.0,93.0,260.0,2451.0,27.1,27.0,ESP-La Liga,Oviedo,1,6500000.0,2027.0,77.0,14800000.0,46.733668341709,56.610169491525,71.953578336557,ST,,78.0,81.0,"FW,MF",46.1,0.3096820460804274,0.13987305747965972,0.11172515467304146,0.32459081085295693,0.9963099630996309,0.18450184501845018,0.25830258302583026,3.284132841328413,2.5461254612546123,2.029520295202952,1.8081180811808117,0.8596491228070176,-1.392383448779583,0.0733197325938722,-0.5283060588972693,-0.779248030685148,1.1699519289719442,0.3232075420079896,1,-0.04562226706588884,CF
Thijs Dallinga,9.422434993088245,1.2591763380914927,11.985805264674127,55.0,5.0,49.0,54.0,1.0,22.0,16.0,55.0,26.0,35.0,267.0,4.0,826.0,60.0,106.0,1991.0,21.8,24.0,ITA-Serie A,Bologna,2,8500000.0,2028.0,71.0,15100000.0,45.0,34.3881856540085,71.8263655782725,ST,,64.0,42.0,FW,56.650000000000006,0.4322217886737727,0.17131699987433174,0.05776038248126113,0.5498075809483545,1.0091743119266054,0.04587155963302752,0.7339449541284403,2.5229357798165135,1.1926605504587156,1.6055045871559632,0.18348623853211007,0.9074074074074074,-4.422434993088245,0.8059810738800537,-0.5686867779214854,0.42856452433440684,-0.21655992418609843,-1.0662521223666575,2,-0.04738532812638993,CF
Samuel Chukwueze,5.124004602432251,5.98281832691282,14.005427883937955,57.0,6.0,19.0,32.0,5.0,27.0,9.0,39.0,13.0,11.0,169.0,27.0,625.0,7.0,63.0,972.0,22.6,26.0,ITA-Serie A,Milan,2,19000000.0,,87.0,0.0,20.5882352941175,66.2626262626265,84.13867822318551,LW,,62.0,47.0,"MF,FW",52.849999999999994,0.22672586736425887,0.08989481758653071,0.26472647464216015,0.6197091984043342,1.1946902654867255,0.22123893805309733,0.3982300884955752,1.725663716814159,0.5752212389380531,0.48672566371681414,1.1946902654867255,0.59375,0.875995397567749,-0.6792019909529492,0.6923481507084289,-0.7530907215556122,-0.06867559427354353,0.7292411811726297,2,-0.0482467663373896,wide/AM
Dominic Calvert-Lewin,23.45000484958291,2.284765638411045,25.705306943506002,123.0,13.0,116.0,124.0,3.0,27.0,29.0,81.0,61.0,62.0,591.0,18.0,1489.0,214.0,311.0,4355.0,48.099999999999994,28.0,ENG-Premier League,Everton,2,11000000.0,2028.0,73.0,20900000.0,45.4833920950085,36.933539229079,60.976719087264996,ST,,69.0,78.0,FW,42.349999999999994,0.48752608834891714,0.19065044593156838,0.047500325122890756,0.5344138657693557,0.5613305613305614,0.06237006237006238,0.6029106029106029,1.6839916839916842,1.2681912681912684,1.288981288981289,0.37422037422037424,0.9354838709677419,-10.45000484958291,1.1826203714622479,-0.7815149524732973,-0.16282450753224567,-0.03413731062588286,-0.8048222140309021,2,-0.058132475457729246,CF
Ange-Yoan Bonny,11.170304954051971,6.941067229025066,21.17668684571981,85.0,9.0,68.0,86.0,14.0,47.0,19.0,97.0,71.0,111.0,486.0,53.0,1560.0,36.0,209.0,3700.0,40.8,21.0,ITA-Serie A,Inter,2,,,,,31.4912280701755,45.562829605383,78.19705939279049,,,,,FW,59.599999999999994,0.2737819841679405,0.13141535240061142,0.17012419678983007,0.5190364422970543,1.1519607843137256,0.3431372549019608,0.46568627450980393,2.377450980392157,1.7401960784313726,2.7205882352941178,1.2990196078431373,0.7906976744186046,-2.1703049540519714,-0.13458127505660833,0.17598804726432787,-0.39440621676541776,-0.11259905167351067,0.16527503246452727,2,-0.06062815318250117,?
Brajan Gruda,4.544111154973507,5.34490623138845,12.698620829731226,32.0,4.0,21.0,33.0,9.0,40.0,9.0,68.0,24.0,39.0,255.0,34.0,856.0,8.0,90.0,1453.0,24.0,21.0,ENG-Premier League,Brighton,2,12500000.0,,76.0,0.0,35.4166666666665,47.7002164502165,78.3817126269955,CAM,,66.0,62.0,"MF,FW",53.099999999999994,0.18933796479056278,0.1420034735929221,0.22270442630785206,0.5291092012388011,1.6666666666666667,0.375,0.375,2.8333333333333335,1.0,1.625,1.4166666666666667,0.6363636363636364,-0.5441111549735069,-0.3510647556892617,0.638573338095489,-0.5480411678808661,-0.1839767171154346,0.022237613906862963,2,-0.06199195345590214,wide/AM
Marco Grüll,8.439142800867558,4.379160261712968,17.434694648720324,68.0,9.0,46.0,68.0,5.0,44.0,24.0,122.0,58.0,69.0,511.0,34.0,1678.0,21.0,162.0,3217.0,35.4,27.0,GER-Bundesliga,Werder Bremen,2,4600000.0,2027.0,79.0,7800000.0,30.288461538461497,41.0879547862945,78.6558659461345,LM,,75.0,47.0,"FW,MF",50.6,0.23839386443128693,0.12410504118922878,0.12370509213878442,0.4925054985514216,1.2429378531073447,0.14124293785310735,0.6779661016949153,3.446327683615819,1.6384180790960452,1.9491525423728815,0.96045197740113,0.6764705882352942,0.5608571991324425,-0.33033714154563487,-0.18768776712049118,0.49207496593461086,-0.20221952430599216,-0.012465394474764628,3,-0.06329397179672284,wide/AM
Ferran Jutglà,6.59795877058059,1.5541915334761145,8.991645194590092,45.0,9.0,32.0,45.0,2.0,16.0,10.0,51.0,30.0,20.0,218.0,21.0,742.0,17.0,80.0,1669.0,18.4,26.0,ESP-La Liga,Celta Vigo,1,6000000.0,2029.0,76.0,12600000.0,35.416666666667,44.055944055944,77.884615384615,ST,,74.0,73.0,FW,52.0,0.3585847157924234,0.146621306012902,0.08446693116718014,0.4886763692712007,0.8695652173913044,0.10869565217391305,0.5434782608695653,2.7717391304347827,1.6304347826086958,1.0869565217391306,1.1413043478260871,0.7111111111111111,2.4020412294194102,0.3138473556440162,-0.5302067843622369,-0.06890832175006895,0.1554386627253358,-0.13610174088736998,2,-0.0649709832538741,CF
Anass Zaroury,1.8902752604335544,3.554999358020723,8.196472126990557,35.0,2.0,14.0,35.0,4.0,35.0,9.0,59.0,24.0,14.0,303.0,17.0,957.0,2.0,66.0,1425.0,15.6,23.0,FRA-Ligue 1,Lens,1,,,,,28.571428571429,51.2,76.82119205298,,,,,"MF,FW",52.650000000000006,0.12117149105343297,0.05400786458381584,0.22788457423209763,0.5254148799352921,2.2435897435897436,0.25641025641025644,0.576923076923077,3.782051282051282,1.5384615384615385,0.8974358974358975,1.0897435897435899,0.4,0.10972473956644557,-1.3890019835195084,0.7756632563420374,0.27841540370909096,0.1694514606208964,0.044936745732663486,3,-0.06549337009951561,?
Aimar Oroz,5.40621355175972,7.824863861314952,21.45658801589161,78.0,4.0,35.0,77.0,11.0,79.0,50.0,274.0,131.0,103.0,698.0,79.0,2892.0,49.0,329.0,5133.0,56.8,23.0,ESP-La Liga,Osasuna,2,16000000.0,2029.0,67.0,34800000.0,46.608231707317,50.1329121238975,81.8593860830745,CAM,,78.0,59.0,"MF,FW",46.45,0.09517981605210775,0.06931043015076564,0.1377616876992069,0.3777568312656974,1.3908450704225352,0.19366197183098594,0.8802816901408451,4.823943661971831,2.306338028169014,1.813380281690141,1.3908450704225352,0.45454545454545453,-1.4062135517597198,-1.3479542393430157,-0.19003908544394799,1.425471387500526,0.8783286145911312,-0.6755016111249738,3,-0.06898000317671206,wide/AM
Jacopo Fazzini,4.5757962595671415,1.8172616912052035,8.91784680634737,35.0,4.0,19.0,36.0,2.0,21.0,15.0,105.0,47.0,48.0,318.0,32.0,1062.0,28.0,157.0,1984.0,21.9,22.0,ITA-Serie A,Fiorentina,2,5500000.0,2030.0,68.0,10500000.0,43.0194805194805,50.598739495798,76.051523272986,CAM,,73.0,68.0,"MF,FW",51.05,0.20894046847338546,0.13073703598763262,0.08297998589978099,0.40720761672819045,0.9589041095890412,0.09132420091324202,0.6849315068493151,4.794520547945206,2.146118721461187,2.1917808219178085,1.4611872146118723,0.5277777777777778,-0.5757962595671415,-0.3795679128092393,-0.6292085480947406,0.8450452131432641,0.6465176010970255,-0.5591765352888849,2,-0.07008391272612109,wide/AM
Joel Roca,4.518066472373903,1.951041013002396,8.29686073306948,48.0,3.0,32.0,48.0,2.0,16.0,5.0,63.0,45.0,30.0,238.0,37.0,803.0,5.0,110.0,1482.0,16.4,20.0,ESP-La Liga,Girona,1,6500000.0,2029.0,83.0,15000000.0,20.0,49.065420560748,83.246073298429,CAM,,65.0,65.0,"MF,FW",53.5,0.27549185807157944,0.09412638484112297,0.11896591542697538,0.5059061422603341,0.9756097560975611,0.12195121951219513,0.30487804878048785,3.8414634146341466,2.7439024390243905,1.829268292682927,2.25609756097561,0.6666666666666666,-1.5180664723739028,-0.4616794983129636,-0.2974780480087867,-0.5051266399889502,0.41233136145970894,1.0360663674012482,1,-0.0735550552490841,wide/AM
Keito Nakamura,9.232945438474417,3.226258029229939,16.374792762100697,85.0,11.0,59.0,84.0,5.0,25.0,24.0,116.0,8.0,43.0,363.0,30.0,1197.0,7.0,69.0,2661.0,29.4,24.0,FRA-Ligue 1,Reims,1,,,,,33.333333333333,31.632653061224,77.903682719547,,,,,"MF,FW",44.1,0.31404576321341554,0.10862288751146372,0.10973666766088229,0.5569657402075067,0.8503401360544218,0.17006802721088435,0.8163265306122449,3.9455782312925174,0.272108843537415,1.4625850340136055,1.0204081632653061,0.7023809523809523,1.7670545615255833,-0.19000730515101158,-0.2819035246278774,1.0211733317999492,-1.0903499942083739,0.0050673593214079415,1,-0.07653543631777728,?
André Silva,10.093296906910837,2.6638588048517704,13.2611899971962,79.0,7.0,60.0,79.0,3.0,30.0,18.0,73.0,43.0,48.0,331.0,15.0,1087.0,38.0,113.0,2371.0,26.2,29.0,GER-Bundesliga,Werder Bremen,2,7500000.0,2030.0,72.0,16500000.0,39.523809523809504,35.598881466522,75.700196163906,ST,,67.0,75.0,FW,50.6,0.3852403399584289,0.12776325198621313,0.10167400018518208,0.5061522899693206,1.1450381679389314,0.11450381679389313,0.6870229007633588,2.786259541984733,1.6412213740458015,1.83206106870229,0.5725190839694657,0.759493670886076,-3.0932969069108367,0.24345664180790988,-0.32576329838306506,0.3558415719650756,-0.10577868948078563,-0.766672924372528,2,-0.08027609182877071,CF
Sebastiano Esposito,9.69878981122747,7.936825801152736,21.28775025298819,118.0,13.0,70.0,118.0,14.0,107.0,39.0,199.0,112.0,81.0,975.0,46.0,2861.0,48.0,317.0,5040.0,55.599999999999994,23.0,ITA-Serie A,Empoli,2,11500000.0,,75.0,0.0,37.693631669535506,49.4235687319865,69.6808368869935,CAM,,71.0,58.0,"FW,MF",41.7,0.17443866566955885,0.08219313399345314,0.14274866548835857,0.38287320598899627,1.9244604316546765,0.2517985611510792,0.7014388489208634,3.5791366906474824,2.0143884892086334,1.4568345323741008,0.827338129496403,0.5932203389830508,3.3012101887725294,-0.9407252257784467,0.06476593740230092,0.5937028831769242,0.5251137065812794,-0.3925159867818284,3,-0.08035958748873395,wide/AM
Gabriel Strefezza,5.044607735238969,5.3933677803725,13.744739351794124,81.0,8.0,40.0,82.0,8.0,71.0,25.0,146.0,99.0,71.0,567.0,53.0,2215.0,15.0,240.0,3647.0,40.3,28.0,ITA-Serie A,Parma,2,7500000.0,,86.0,0.0,32.1428571428575,49.015748031496,83.7018255578095,RM,,77.0,50.0,FW,44.2,0.12517637060146328,0.06227910784245641,0.13383046601420598,0.34106052982119417,1.761786600496278,0.19851116625310175,0.620347394540943,3.622828784119107,2.4565756823821343,1.761786600496278,1.3151364764267992,0.4878048780487805,2.9553922647610307,-1.3002924542360685,-0.12721976742392663,0.3665524916022238,0.5699410304632053,0.7226235815832581,3,-0.08968286528758447,wide/AM
Yaser Asprilla,2.539635415188968,4.844419749453664,10.39842687966302,53.0,3.0,22.0,53.0,7.0,38.0,11.0,88.0,31.0,27.0,363.0,42.0,1206.0,7.0,109.0,2020.0,22.4,21.0,ESP-La Liga,Girona,2,,,,,45.5357142857145,49.870892018779,83.064496493962,,,,,"FW,MF",53.5,0.1133765810352218,0.04791764934318808,0.21626873881489572,0.46421548569924204,1.6964285714285716,0.3125,0.4910714285714286,3.928571428571429,1.3839285714285716,1.205357142857143,1.8750000000000002,0.41509433962264153,0.4603645848110318,-1.4721762051886476,0.48704438432598857,0.06266098194378045,0.4247099939209972,0.4964763531544769,3,-0.09557280676558755,?
Matteo Cancellieri,7.726281488314271,2.4621978159993887,12.537208147346973,63.0,7.0,42.0,63.0,4.0,29.0,14.0,112.0,108.0,52.0,423.0,42.0,1494.0,63.0,279.0,3178.0,35.0,23.0,ITA-Serie A,Parma,2,6500000.0,2027.0,83.0,11500000.0,49.285714285714505,49.734579840963,73.696743467628,CAM,,66.0,59.0,"MF,FW",44.2,0.22075089966612202,0.12263938870340113,0.07034850902855397,0.3582059470670564,0.8285714285714286,0.11428571428571428,0.4,3.2,3.085714285714286,1.4857142857142858,1.2,0.6666666666666666,-0.726281488314271,-0.4084505776847401,-0.7849540933701926,-0.3842509372931482,1.429740083249141,0.42878717572123515,1,-0.09642226637680641,wide/AM
