player,ss_accuratePasses,ss_totalPasses,ss_accurateOwnHalfPasses,ss_accurateOppositionHalfPasses,ss_accurateFinalThirdPasses,ss_accurateLongBalls,ss_clearances,ss_interceptions,ss_blockedShots,ss_tackles,ss_tacklesWon,ss_aerialDuelsWon,ss_groundDuelsWon,ss_successfulDribbles,ss_errorLeadToShot,ss_errorLeadToGoal,ss_dribbledPast,ss_fouls,ss_ballRecovery,ss_accuratePasses_adj,ss_totalPasses_adj,ss_accurateOwnHalfPasses_adj,ss_accurateOppositionHalfPasses_adj,ss_accurateFinalThirdPasses_adj,ss_accurateLongBalls_adj,ss_clearances_adj,ss_interceptions_adj,ss_blockedShots_adj,ss_tackles_adj,ss_tacklesWon_adj,ss_aerialDuelsWon_adj,ss_groundDuelsWon_adj,ss_successfulDribbles_adj,ss_errorLeadToShot_adj,ss_errorLeadToGoal_adj,ss_dribbledPast_adj,ss_fouls_adj,ss_ballRecovery_adj,season_nineties,nineties,age,league,team,pos,seasons,fifa_value_eur,fifa_release_clause_eur,fifa_contract_end,fifa_pace,fifa_sprint_speed,fifa_acceleration,fifa_best_position,fifa_height,fifa_defensive_awareness,fifa_composure,fifa_overall_rating,fifa_potential,ss_accuratePassesPercentage,ss_accurateLongBallsPercentage,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_totalDuelsWonPercentage,ss_tacklesWonPercentage,ss_accuratePasses_p90,ss_accurateOwnHalfPasses_p90,ss_accurateOppositionHalfPasses_p90,ss_accurateFinalThirdPasses_p90,ss_accurateLongBalls_p90,ss_clearances_p90,ss_interceptions_p90,ss_blockedShots_p90,ss_aerialDuelsWon_p90,ss_successfulDribbles_p90,ss_errorLeadToShot_p90,ss_dribbledPast_p90,ss_fouls_p90,ss_ballRecovery_p90,ss_tackles_p90,is_cb,BUILD,PROGRESS,AERIAL,DUEL,PACE,SECURE,FIT,FLOOR,thin
Kojo Peprah Oppong,1332.0,1437.0,904.0,428.0,112.0,31.0,147.0,27.0,5.0,48.0,29.0,53.0,89.0,12.0,2.0,0.0,7.0,31.0,103.0,1406.7991360691146,1517.695464362851,954.7645788336932,452.0345572354212,118.28941684665229,32.740820734341256,139.1840490797546,25.56441717791411,4.734151329243353,45.4478527607362,27.45807770961145,50.18200408997955,84.2678936605317,12.673866090712744,2.1123110151187907,0.0,6.627811860940695,29.35173824130879,97.52351738241308,26.9,26.9,21.0,FRA-Ligue 1,Nice,DF,1,4400000.0,9200000.0,2029.0,74.0,74.0,73.0,CB,"185cm 6'1""",73.0,61.0,72.0,79.0,92.693110647182,43.055555555556,60.919540229885,64.028776978417,62.83185840708,60.416666666667,52.29736565312694,35.4931070198399,16.804258633287034,4.397376090953617,1.2171308823175189,5.174128218578238,0.9503500809633498,0.17599075573395367,1.865502010779909,0.47114743831645894,0.07852457305274316,0.24638705802753513,1.0911426855505126,3.6254095681194456,1.6895112550459555,True,77.0,65.0,53.0,73.0,69.0,49.0,65.4,49.0,False
Chrislain Matsima,1775.0,2065.0,1087.0,689.0,231.0,77.0,248.0,82.0,3.0,50.0,30.0,107.0,71.0,8.0,0.0,1.0,13.0,20.0,217.0,1964.1658885696697,2285.129211984404,1203.024794787605,762.2449312538478,255.46060435050276,85.2589010876257,224.10633946830265,74.10224948875256,2.699386503067485,45.1799591002045,27.116564417177912,96.69529652351738,64.17995910020451,8.838225938846708,0.0,1.1113636363636363,11.752556237218812,18.05725971370143,196.13292433537833,44.8,44.8,23.0,GER-Bundesliga,Augsburg,DF,2,22000000.0,44000000.0,2030.0,75.0,84.0,64.0,CB,"193cm 6'4""",80.0,74.0,77.0,85.0,85.774942313865,43.6651583710405,72.20911949685501,58.048780487805004,65.933268858801,58.573853989812996,43.842988584144415,26.853232026509044,17.014395786916246,5.702245632823723,1.903100470705931,5.002373648846041,1.6540680689453697,0.06025416301489923,2.1583771545427988,0.19728182899211405,0.0,0.2623338445807771,0.40306383289512127,4.377967061057553,1.008481229915279,True,38.0,64.0,79.0,62.0,70.0,89.0,65.4,38.0,False
Jonathan Tah,3964.0,4192.0,2112.0,1855.0,507.0,121.0,279.0,62.0,9.0,43.0,30.0,120.0,60.0,6.0,3.0,0.0,13.0,42.0,255.0,3088.750878378378,3269.9721246246245,1647.7452177177174,1443.4837012012013,395.8342417417417,95.58016516516516,358.81390593047036,79.47239263803681,11.065439672801638,56.13087934560327,39.37423312883436,152.57464212678937,78.23926380368098,4.651373873873874,2.376471471471471,0.0,16.926380368098158,55.259713701431494,323.9877300613497,55.4,55.4,29.0,GER-Bundesliga,Bayern Munich,DF,2,66500000.0,109700000.0,2029.0,63.0,71.0,53.0,CB,"195cm 6'5""",88.0,80.0,87.0,87.0,94.7127157546085,60.3496503496505,73.74590163934451,46.3958534233365,61.755500987048,69.078947368421,55.753625963508625,29.742693460608617,26.05566247655598,7.145022414110861,1.7252737394434143,6.476785305604158,1.4345197227082456,0.19973717820941586,2.7540549120359095,0.08395981721793996,0.0428965969579688,0.3055303315541184,0.9974677563435288,5.8481539722265286,1.013192767971178,True,87.0,72.0,90.0,50.0,29.0,70.0,65.2,29.0,False
Nico Elvedi,3073.0,3337.0,2299.0,774.0,221.0,100.0,429.0,71.0,5.0,81.0,52.0,127.0,106.0,1.0,2.0,0.0,13.0,27.0,193.0,3132.1168620915932,3401.32948383643,2339.286303274159,792.8305588174346,227.00314291635004,102.13959211162533,419.1288343558283,69.58486707566462,4.834355828220859,79.60940695296523,51.02453987730061,124.37014314928426,103.95910020449898,1.0471092077087794,2.0942184154175587,0.0,12.770961145194274,26.31901840490798,189.5950920245399,56.7,56.7,28.0,GER-Bundesliga,Gladbach,DF,2,6500000.0,11100000.0,2027.0,70.0,71.0,68.0,CB,"189cm 6'2""",78.0,70.0,76.0,76.0,92.09975588024349,53.228803716608496,55.068407960198996,70.804639362088,61.281716523812,63.984088127294996,55.240156297911696,41.25725402599927,13.982902271912426,4.003582767484128,1.801403740945773,7.392042933965225,1.2272463329041379,0.0852620075523961,2.193476951486495,0.018467534527491697,0.036935069054983394,0.22523740996815297,0.46418021878144583,3.343828783501585,1.4040459780064414,True,89.0,31.0,42.0,80.0,52.0,78.0,65.2,31.0,False
Calvin Bassey,3423.0,3843.0,2285.0,1139.0,389.0,145.0,212.0,42.0,11.0,116.0,70.0,83.0,212.0,25.0,10.0,3.0,16.0,54.0,287.0,3216.716151794993,3611.6799856504103,2147.651338247205,1069.9998039875586,365.4148806728034,136.18126712797394,225.52556237218812,44.650306748466264,11.691206543967283,123.30470347648262,74.42535787321064,88.29243353783232,225.3660531697342,23.48327052305735,9.382457256343592,2.826673225070361,17.026584867075666,57.41104294478528,305.4948875255624,62.400000000000006,62.400000000000006,25.0,ENG-Premier League,Fulham,DF,2,16500000.0,32600000.0,2027.0,81.0,86.0,75.0,CB,"185cm 6'1""",79.0,70.0,78.0,81.0,88.9377330471165,42.4987580725285,55.654761904762,64.8374746640645,61.985157699443,60.513739545997495,51.54993833004796,34.41748939498726,17.147432756210872,5.856007703089798,2.1823921014098384,3.6141917046825016,0.7155497876356772,0.1873590792302449,1.4149428451575692,0.3763344635105344,0.1503598919285832,0.27286193697236644,0.9200487651407897,4.895751402653243,1.9760369146872212,True,65.0,73.0,28.0,73.0,91.0,51.0,65.2,28.0,False
Carlos Augusto,2017.0,2253.0,1125.0,897.0,359.0,51.0,109.0,27.0,10.0,66.0,36.0,119.0,102.0,13.0,2.0,0.0,14.0,36.0,131.0,1654.9144792405664,1848.5144927536232,923.2123745819399,735.818266274788,294.4666227492314,41.85269078747339,132.9038854805726,32.94478527607362,12.1799591002045,80.47443762781185,43.91002044989775,145.0511247443763,124.3517382413088,10.66898077767643,1.6354515050167229,0.0,17.063394683026583,43.94274028629857,159.6278118609407,38.400000000000006,38.400000000000006,26.0,ITA-Serie A,Inter,"DF,MF",2,27500000.0,47400000.0,2028.0,78.0,78.0,79.0,LB,"184cm 6'0""",79.0,78.0,81.0,82.0,89.52703820858,45.7328385899815,65.8418866080155,56.158536585366,60.851063829787,53.8676607642125,43.09673123022308,24.04198892140468,19.1619340175726,7.668401634094567,1.0899138225904528,3.461038684389911,0.857937116564417,0.3171864349011588,3.7773730402181322,0.2778380410853236,0.042589882943143816,0.44435923653715054,1.1443421949556918,4.156974267211997,2.095688479890933,True,52.0,80.0,87.0,44.0,83.0,53.0,65.0,44.0,False
Castello Lukeba,2563.0,2890.0,1568.0,996.0,279.0,92.0,192.0,47.0,3.0,62.0,31.0,57.0,130.0,42.0,2.0,1.0,11.0,23.0,201.0,2352.5708812260536,2653.6212643678164,1438.42816091954,915.0795019157089,256.8655172413793,84.40402298850574,209.52147239263806,51.27607361963191,3.3128834355828225,67.32515337423314,33.607361963190186,61.987730061349694,141.12883435582825,38.65785440613027,1.8111111111111111,0.9055555555555556,11.88957055214724,24.95705521472393,219.239263803681,41.7,41.7,22.0,GER-Bundesliga,RB Leipzig,DF,2,37500000.0,71300000.0,2029.0,72.0,71.0,73.0,CB,"183cm 6'0""",81.0,81.0,81.0,87.0,88.33798074367499,41.9444444444445,57.5,69.036903690369,64.29078014184401,50.0,56.416567895109196,34.494680117974575,21.94435256392587,6.159844538162572,2.024077289892224,5.024495740830648,1.2296420532285828,0.07944564593723795,1.486516308425652,0.9270468682525244,0.04343192112976285,0.28512159597475395,0.5984905327271925,5.257536302246547,1.6145120713245356,True,66.0,88.0,33.0,68.0,59.0,75.0,64.8,33.0,False
Pierre Kalulu,3852.0,4222.0,2184.0,1674.0,696.0,141.0,126.0,41.0,6.0,103.0,59.0,62.0,148.0,11.0,1.0,0.0,15.0,60.0,253.0,3281.4673659673654,3596.3240457459206,1861.5340909090908,1425.0626456876457,592.1870265151515,120.08901515151514,147.89366053169735,48.15541922290389,7.051124744376279,120.98977505112475,69.29243353783232,72.80981595092025,173.80777096114522,9.362288752913752,0.8548951048951049,0.0,17.619631901840492,70.46216768916156,297.2351738241309,62.5,62.5,25.0,ITA-Serie A,Juventus,DF,2,28000000.0,49700000.0,2029.0,80.0,83.0,76.0,CB,"182cm 6'0""",82.0,80.0,80.0,85.0,91.3377950853295,58.126824631679,41.5765765765765,58.008008008008,51.681614349776,57.9071597167585,52.50347785547785,29.78454545454545,22.80100233100233,9.474992424242425,1.9214242424242423,2.366298568507158,0.7704867075664622,0.11281799591002045,1.1649570552147241,0.14979662004662003,0.013678321678321679,0.28191411042944786,1.127394683026585,4.755762781186095,1.935836400817996,True,81.0,81.0,6.0,36.0,88.0,74.0,64.3,6.0,False
Strahinja Pavlović,2878.0,3196.0,1751.0,1129.0,357.0,118.0,195.0,36.0,10.0,106.0,58.0,115.0,173.0,21.0,1.0,0.0,37.0,50.0,164.0,2672.740660883518,2967.494158351301,1624.8712580855438,1049.683874041017,331.9378980093266,109.66517073659932,209.91411042944787,38.822085889570545,10.807770961145195,114.51942740286299,62.77096114519428,123.75255623721881,186.43762781186095,19.677205034347892,0.944015444015444,0.0,40.0961145194274,53.8241308793456,176.60327198364007,52.599999999999994,52.599999999999994,24.0,ITA-Serie A,Milan,DF,2,15000000.0,28500000.0,2028.0,74.0,78.0,70.0,CB,"194cm 6'4""",77.0,70.0,77.0,83.0,89.9108186571095,49.0980113636365,60.8660130718955,60.123274161736,60.293003966822994,54.8076923076925,50.81256009284255,30.891088556759392,19.955967187091577,6.310606426032826,2.0848891775018883,3.9907625556929256,0.7380624693834705,0.2054709308202509,2.352710194623932,0.3740913504628877,0.017947061673297418,0.7622835459967188,1.023272450177673,3.3574766536813705,2.177175425909943,True,71.0,81.0,63.0,53.0,70.0,48.0,64.2,48.0,False
Alessio Romagnoli,3479.0,3755.0,2352.0,1127.0,252.0,125.0,248.0,58.0,6.0,71.0,42.0,152.0,96.0,2.0,1.0,1.0,15.0,47.0,198.0,3241.9651931553017,3498.081637282862,2193.280442485524,1048.6847506697777,233.41005531069052,116.6451581540057,266.56441717791415,62.27811860940695,6.760736196319019,77.7914110429448,46.07566462167689,165.0245398773006,104.71165644171779,1.8577154092126869,0.9702380952380952,0.8874773139745916,15.940695296523518,51.22903885480573,213.30061349693256,59.3,59.3,30.0,ITA-Serie A,Lazio,DF,2,25000000.0,42500000.0,2027.0,64.0,64.0,65.0,CB,"185cm 6'1""",84.0,77.0,82.0,82.0,92.6073023921335,51.942355889724496,62.8825995807125,60.48632218845,61.977726673728995,58.469202898551,54.67057661307423,36.98617946855858,17.684397144515646,3.9360886224399754,1.9670347074874486,4.495184100807996,1.0502212244419384,0.11400904209644215,2.782875883259707,0.031327409936133,0.016361519312615435,0.2688144232128755,0.8638961021046497,3.596974932494647,1.3118281794763036,True,88.0,42.0,76.0,62.0,31.0,81.0,64.2,31.0,False
Manuel Akanji,3561.0,3829.0,1823.0,1741.0,779.0,149.0,167.0,46.0,9.0,67.0,34.0,82.0,95.0,3.0,3.0,2.0,16.0,43.0,232.0,2879.5058487508663,3096.615370975574,1475.7868834123533,1406.1121137887576,627.4837904488589,120.70058978541852,206.12678936605315,56.529652351738235,11.159509202453986,82.51738241308793,41.946830265848675,101.22903885480572,117.06543967280163,2.4131580526714935,2.433167655098289,1.5954323001631323,19.75051124744376,53.106339468302664,286.8732106339468,53.7,53.7,30.0,ENG-Premier League,Manchester City,"DF,MF",2,30500000.0,0.0,,78.0,81.0,75.0,CB,"187cm 6'2""",85.0,80.0,83.0,83.0,93.09907740748051,66.552684903749,50.3269537480065,57.2047578589635,53.753784469356,54.4956140350875,53.622082844522645,27.482064868014028,26.184583124557868,11.684986786757149,2.247683236227533,3.8384876976918645,1.0526937123228721,0.2078120894311729,1.8850845224358606,0.04493776634397567,0.045310384638701844,0.36779350553898993,0.9889448690559155,5.342145449421729,1.5366365440053618,True,84.0,75.0,25.0,32.0,83.0,65.0,63.5,25.0,False
Lucas Hernández,2284.0,2485.0,1256.0,1028.0,371.0,54.0,78.0,26.0,5.0,49.0,32.0,41.0,80.0,5.0,2.0,0.0,17.0,31.0,127.0,1629.9052325581395,1773.3273939808482,896.7062585499316,733.198974008208,264.36771545827634,38.54805061559508,109.18609406952966,36.46625766871166,7.002044989775051,68.54805725971372,44.7280163599182,57.472392638036816,111.98364008179959,3.5705027359781116,1.4382352941176468,0.0,23.770961145194274,43.46830265848671,177.94683026584866,29.099999999999998,29.099999999999998,29.0,FRA-Ligue 1,PSG,DF,2,22500000.0,41600000.0,2028.0,71.0,74.0,68.0,CB,"184cm 6'0""",83.0,80.0,81.0,81.0,91.958826866643,42.486085343228,65.8333333333335,58.87799564270149,61.1725899127475,65.5,56.010489091345,30.81464806013511,25.1958410312099,9.08480121849747,1.3246752788864289,3.752099452561157,1.2531360023612257,0.2406201027414107,1.9749963105854578,0.1226976885215846,0.04942389326864766,0.8168715170169855,1.493756105102636,6.115011349341879,2.3556033422582034,True,73.0,79.0,67.0,67.0,58.0,40.0,63.4,40.0,False
Bafodé Diakité,2740.0,2976.0,1743.0,997.0,271.0,111.0,179.0,39.0,1.0,51.0,33.0,98.0,80.0,9.0,5.0,1.0,11.0,52.0,187.0,2409.8978605289417,2621.690088572854,1532.4765469061872,877.4213136227545,240.87032185628743,98.55542040918162,198.11656441717793,44.09815950920246,1.177914110429448,57.00613496932516,36.57055214723927,110.0674846625767,90.39877300613497,7.640624999999999,4.37188123752495,0.8489583333333333,12.496932515337424,60.02453987730062,212.9079754601227,44.9,44.9,24.0,ENG-Premier League,Bournemouth,DF,2,24000000.0,47400000.0,2030.0,73.0,78.0,66.0,CB,"184cm 6'0""",79.0,76.0,79.0,84.0,90.714036916757,51.713300892133,60.8547838756675,55.8035714285715,56.675268233057,66.532258064516,53.67255814095639,34.13088077742065,19.541677363535737,5.364595141565422,2.194998227375983,4.4123956440351435,0.9821416371760013,0.026234167270143608,2.451391640591909,0.1701698218262806,0.09736929259521047,0.2783281183816798,1.3368494404744014,4.741825734078457,1.2696243868446584,True,81.0,66.0,64.0,51.0,64.0,48.0,63.2,48.0,False
Reece James,1835.0,2067.0,881.0,962.0,453.0,93.0,62.0,46.0,12.0,58.0,42.0,55.0,108.0,18.0,6.0,2.0,16.0,35.0,168.0,1560.9894253445716,1758.3722649005817,749.3521627355699,818.4884009627672,385.2652162432049,79.13688169073077,72.8997955010225,54.11860940695297,14.122699386503069,68.31492842535788,49.4478527607362,64.60327198364008,127.10429447852763,15.317103078608783,5.111637887861303,1.7038792959537676,18.805725971370144,41.200408997955016,197.4233128834356,33.6,33.6,25.0,ENG-Premier League,Chelsea,"DF,MF",2,48500000.0,95800000.0,2032.0,76.0,76.0,75.0,CB,"180cm 5'11""",83.0,82.0,84.0,86.0,88.699056247027,53.384188626907,69.34235976789199,52.6282696177065,58.281315022887995,79.375,46.45801861144558,22.30214770046339,24.359773838177592,11.466226673904908,2.355264336033654,2.1696367708637645,1.6106728990164574,0.4203184341221151,1.9227164280845261,0.4558661630538328,0.1521320799958721,0.5596942253383971,1.226202648748661,5.875693835816536,2.0331823936118414,True,58.0,94.0,72.0,53.0,76.0,34.0,62.9,34.0,False
Ismaëlo Ganiou,1137.0,1310.0,683.0,454.0,177.0,44.0,112.0,29.0,5.0,39.0,30.0,51.0,70.0,10.0,0.0,1.0,8.0,25.0,117.0,1085.923828125,1251.1523437499998,652.3183593749999,433.60546875,169.04882812499997,42.02343749999999,117.26789366053173,30.364008179959104,5.23517382413088,40.83435582822087,31.41104294478528,53.398773006134974,73.29243353783232,9.550781249999998,0.0,0.955078125,8.376278118609408,26.1758691206544,122.5030674846626,22.4,22.4,20.0,FRA-Ligue 1,Lens,DF,1,11500000.0,24200000.0,2027.0,73.0,76.0,70.0,CB,"185cm 6'1""",74.0,59.0,75.0,83.0,86.793893129771,35.772357723577,58.620689655172,62.5,60.804020100503,76.923076923077,48.47874232700893,29.12135532924107,19.357386997767858,7.546822684151785,1.8760463169642856,5.235173824130881,1.35553607946246,0.2337131171487,2.38387379491674,0.4263741629464285,0.0,0.37394098743792004,1.1685655857435,5.468886941279581,1.8229623137598605,True,41.0,84.0,55.0,81.0,66.0,61.0,62.8,41.0,True
Moussa Niakhaté,3540.0,3914.0,2329.0,1214.0,316.0,145.0,320.0,54.0,2.0,83.0,49.0,138.0,138.0,8.0,4.0,1.0,16.0,72.0,253.0,3122.848667290157,3453.1456628477904,2053.878127191957,1071.5716039279869,279.5810147299509,128.17623334112696,362.30674846625766,61.214723926380366,2.233128834355828,94.40490797546012,55.70552147239263,155.6687116564417,156.51533742331287,7.0790858078092125,3.5252513444002807,0.8670212765957447,18.15950920245399,81.6441717791411,286.87116564417175,61.0,61.0,29.0,FRA-Ligue 1,Lyon,DF,2,17500000.0,33300000.0,2028.0,69.0,76.0,60.0,CB,"190cm 6'3""",82.0,77.0,80.0,80.0,90.4840491260905,45.8599254040615,67.0160228270415,60.233516483516496,63.450879943471506,59.2789598108745,51.19424044737963,33.67013323265503,17.566747605376833,4.583295323441818,2.1012497269037205,5.9394548928894695,1.0035200643668913,0.036608669415669315,2.5519460927285524,0.11605058701326577,0.05779100564590624,0.29769687217137686,1.3384290455596903,4.70280599416675,1.5476214422206578,True,72.0,53.0,80.0,64.0,49.0,59.0,62.7,49.0,False
Jan Paul van Hecke,4202.0,4786.0,2523.0,1684.0,665.0,270.0,328.0,71.0,11.0,98.0,59.0,197.0,168.0,8.0,1.0,5.0,39.0,52.0,244.0,3867.8247374040875,4404.894347935593,2321.65064899591,1550.8490406070302,612.5262879704289,248.75602791090364,356.98977505112475,77.47443762781185,11.993865030674847,106.5480572597137,64.0838445807771,214.42740286298567,182.78936605316972,7.39665906341678,0.9349904397705546,4.563932925855898,42.39877300613497,56.49897750511247,264.66257668711654,68.6,68.6,25.0,ENG-Premier League,Brighton,DF,2,25000000.0,49400000.0,2027.0,67.0,68.0,66.0,CB,"189cm 6'2""",80.0,78.0,80.0,83.0,87.8322225754,50.444305381727,60.351592552700495,61.0628485628485,60.5555555555555,60.524109014675005,56.38228480180886,33.84330392122318,22.6071288718226,8.92895463513745,3.6261811648819777,5.203932580920187,1.1293649799972574,0.17483768266289865,3.1257638901309868,0.10782301841715423,0.013629598247384179,0.618057915541326,0.8236002551765667,3.8580550537480547,1.5531786772553018,True,72.0,76.0,71.0,63.0,40.0,61.0,62.6,40.0,False
Josip Stanišić,1802.0,1987.0,673.0,1132.0,573.0,65.0,89.0,24.0,0.0,41.0,30.0,36.0,70.0,15.0,2.0,0.0,25.0,10.0,148.0,1302.5767173948616,1436.3599476354116,486.2964032073311,818.4408443789887,414.4152970054001,46.965125184094255,123.08179959100207,33.17791411042945,0.0,56.70143149284254,41.50102249488752,49.78323108384458,96.80572597137014,10.84532809687449,1.4446211749304534,0.0,34.574642126789364,13.8200408997955,204.81799591002044,30.3,30.3,25.0,GER-Bundesliga,Bayern Munich,DF,2,21500000.0,37100000.0,2029.0,73.0,77.0,68.0,CB,"187cm 6'2""",80.0,71.0,79.0,82.0,91.031936075509,59.646739130435,62.1148459383755,55.0862068965515,57.2419420644635,76.236263736264,42.98933060709114,16.049386244466373,27.011248989405566,13.677072508429045,1.550004131488259,4.062105597062774,1.0949806637105428,0.0,1.6430109268595572,0.35793162035889403,0.047677266499354894,1.1410772979138404,0.45610696038929044,6.759669832013876,1.8713343727010738,True,63.0,94.0,52.0,55.0,65.0,52.0,62.5,52.0,False
Levi Colwill,2501.0,2787.0,1689.0,815.0,226.0,90.0,130.0,38.0,3.0,50.0,36.0,89.0,78.0,6.0,3.0,1.0,9.0,46.0,130.0,2140.2965122455357,2385.0555078353827,1445.386855132684,697.4788339955139,193.41107910655694,77.0485906023972,151.97137014314927,44.43353783231083,3.5030674846625764,58.421267893660534,42.061349693251536,103.99795501022496,91.14110429447852,5.138353765323993,2.5691768826619965,0.8563922942206655,10.50920245398773,53.72597137014315,151.91002044989773,37.5,37.5,22.0,ENG-Premier League,Chelsea,DF,2,27500000.0,54300000.0,2029.0,70.0,73.0,66.0,CB,"187cm 6'2""",81.0,79.0,80.0,84.0,89.9075746628135,35.17101710171,59.856115107913496,62.356621480709,60.613810741688,69.503546099291,57.074573659880954,38.54364947020491,18.599435573213704,5.157628776174851,2.054629082730592,4.052569870483981,1.1848943421949556,0.09341513292433537,2.7732788002726654,0.13702276707530647,0.06851138353765324,0.28024539877300614,1.432692569870484,4.0509338786639395,1.5579004771642808,True,66.0,61.0,66.0,76.0,53.0,55.0,62.5,53.0,False
Ramon Hendriks,1650.0,1847.0,982.0,671.0,222.0,54.0,134.0,40.0,4.0,55.0,24.0,74.0,105.0,13.0,3.0,2.0,13.0,29.0,104.0,1402.324296154452,1569.8644756456715,834.8176637054453,570.071317763692,188.65327350292688,45.91246015682758,157.52147239263803,47.0040899795501,4.689161554192229,64.69325153374234,28.22699386503068,87.01022494887526,123.5071574642127,11.054371538340341,2.542461005199306,1.6949740034662042,15.298568507157466,34.0961145194274,122.30674846625769,35.3,35.3,24.0,GER-Bundesliga,Stuttgart,DF,2,6000000.0,10700000.0,2028.0,81.0,85.0,75.0,CB,"189cm 6'2""",72.0,62.0,74.0,79.0,88.78827473339649,45.471014492753994,64.458398744113,64.9859248219905,64.750554323725,43.9285714285715,39.72590074091932,23.649225600720833,16.149329115118757,5.3442853683548694,1.300636265065937,4.462364657015242,1.3315606226501446,0.13283743779581386,2.4648788937358432,0.31315500108612865,0.07202439108213332,0.43338720983448914,0.9658955954512013,3.464780409809,1.8326700151201798,True,44.0,65.0,74.0,65.0,90.0,40.0,62.3,40.0,False
Marco Friedl,2917.0,3255.0,1924.0,994.0,309.0,211.0,286.0,69.0,1.0,106.0,63.0,103.0,145.0,10.0,3.0,1.0,46.0,43.0,258.0,2816.19684375,3142.2223125,1859.7586875,957.4161562499999,297.044578125,203.630296875,296.28629856850716,71.41104294478528,1.0224948875255624,109.4642126789366,64.93251533742331,106.66666666666669,149.8077709611452,9.6883125,2.8881562499999998,0.955078125,47.47648261758691,44.38445807770962,266.6748466257669,52.3,52.3,27.0,GER-Bundesliga,Werder Bremen,DF,2,11000000.0,19500000.0,2027.0,75.0,82.0,67.0,CB,"187cm 6'2""",80.0,73.0,77.0,79.0,89.6899438398635,55.941358024691496,58.350370559672996,58.760683760683506,58.7122060470325,57.734604105572004,53.84697597992352,35.55943953154876,18.30623625717017,5.679628644837476,3.893504720363289,5.66512999174966,1.3654119109901584,0.01955057146320387,2.039515615041428,0.18524498087954114,0.055222872848948376,0.9077721341794821,0.8486512060747538,5.098945442175276,2.0930059785647535,True,82.0,66.0,47.0,50.0,72.0,46.0,62.3,46.0,False
